Anzahl_Slots,Max_Domains,Max_Events,Max_Days,Session_Timeout,Mean_Cosine_Prev_Pseudonym,Avg_Utility_ThirdParty,Total_Resets,Total_Segments,Total_Segments_Rotation,Rotation_Threshold,Session_Gap,End_Of_Stream,kNN_Accuracy_k1_Segments,kNN_Accuracy_k1_Rotation,kNN_Accuracy_k3_Segments,kNN_Accuracy_k3_Rotation,kNN_Accuracy_k5_Segments,kNN_Accuracy_k5_Rotation,kNN_Accuracy_k10_Segments,kNN_Accuracy_k10_Rotation,kNN_Accuracy_k20_Segments,kNN_Accuracy_k20_Rotation,Utility_Score,Privacy_Score_k1_Segments,Privacy_Score_k3_Segments,Privacy_Score_k5_Segments,Privacy_Score_k10_Segments,Privacy_Score_k20_Segments,Privacy_Score_k1_Rotation,Privacy_Score_k3_Rotation,Privacy_Score_k5_Rotation,Privacy_Score_k10_Rotation,Privacy_Score_k20_Rotation,Privacy_Score_Avg_Segments,Privacy_Score_Avg_Rotation,Pareto_Member,Chord_Distance,Plateau_Member
100,50,700,7,30,0.286935808581128,115.033716444999,232950,1094807,232950,0.2127772292285306,0.721604812537735,0.0656179582337343,0.0180598041481283,0.0349431208413822,0.0357889564096685,0.0660914359304571,0.0482980105169221,0.0891049581455247,0.0709842008682808,0.1307447950203906,0.1078719810889042,0.2054689847606782,0.46263750432487244,0.6614417449554122,0.655478437248361,0.653184531573417,0.6525946707265585,0.6488103432048524,0.5139004000227669,0.5016965237680513,0.49369969914956535,0.48312736232726705,0.468452968285017,0.6543019455417202,0.49217539071053357,False,-1.0,False
100,10,700,7,60,0.2885196518584999,129.9631161497644,233007,969042,233007,0.240450878290105,0.6854326231473972,0.0741164985624978,0.0174099781020843,0.0350504491281377,0.0343617717291923,0.0661954361886123,0.0464912769518761,0.0892762878368461,0.0688958786100086,0.1308973550150853,0.1052028704638189,0.2055818065551678,0.5275634069811556,0.6725275448706904,0.6697112267435759,0.6669294127242913,0.6637102220532898,0.6579222243450231,0.5111681484395454,0.4994915559960309,0.4913225442865826,0.481042843084322,0.4666331139042119,0.6661601261473741,0.4899316411421385,False,-1.0,False
100,100,700,7,60,0.2885643409466594,129.97330969301296,232950,968966,232950,0.240410912250791,0.6854492314487814,0.0741398563004274,0.017412375666432,0.0350504400085855,0.0343747871442341,0.0662545610646061,0.0464887312867531,0.0893024254131787,0.0689136667334044,0.1309508478214209,0.1052090579029604,0.2056535737282678,0.5276565897212087,0.6724368544049673,0.6695231660908628,0.6669069466226273,0.6635582172250706,0.6578534527057596,0.5111242167666932,0.4990811562168535,0.4911539307493868,0.48081508240291926,0.46642412231489067,0.6660557274098575,0.48971970169014867,False,-1.0,False
100,50,700,7,60,0.2885643409466594,129.97330969301296,232950,968966,232950,0.240410912250791,0.6854492314487814,0.0741398563004274,0.017412375666432,0.0350504400085855,0.0343747871442341,0.0662545610646061,0.0464887312867531,0.0893024254131787,0.0689136667334044,0.1309508478214209,0.1052090579029604,0.2056535737282678,0.5276565897212087,0.6724368544049673,0.6695231660908628,0.6669069466226273,0.6635582172250706,0.6578534527057596,0.5111242167666932,0.4990811562168535,0.4911539307493868,0.48081508240291926,0.46642412231489067,0.6660557274098575,0.48971970169014867,False,-1.0,False
65,10,1600,20,30,0.2570471552590621,132.4661949594575,87676,950731,87676,0.0922195657867472,0.8375723522216063,0.0702080819916464,0.0160266153096932,0.0390414708700214,0.0320774225306632,0.0724371549796979,0.0434854864309673,0.0981454445914503,0.0642495090619744,0.1456384871572608,0.0965572806608809,0.2276449655549979,0.662929548180687,0.7304585016208828,0.7259991807945416,0.7234016099009093,0.7229228022071688,0.7235007177901677,0.49860659298369014,0.4918238122019337,0.48005773993549067,0.4614213073803775,0.44692906302449836,0.7252565624627341,0.47576770310519806,False,-1.0,False
80,10,700,7,30,0.2930527376443247,116.55440744898536,227298,1080523,227298,0.2103592427000628,0.7312144211645657,0.0584263361353714,0.0182097003025386,0.0361023854147418,0.0362231993210695,0.0679988385291555,0.0487264037877953,0.0914394319351688,0.0715995864965391,0.1341850786192575,0.1086455355415849,0.2099490536652324,0.47409655103927284,0.6524977178306318,0.6446461937773466,0.6435285937543758,0.6428324073258593,0.639690410855793,0.49521760153023997,0.4838503796799432,0.476545765449797,0.4652842842533184,0.45212842736193826,0.6446390647088013,0.47460529165504733,False,-1.0,False
80,50,700,7,30,0.2930674434355848,116.5963834116878,227239,1080134,227239,0.2103803787307871,0.7312222372409349,0.0583973840282779,0.0183366137905111,0.0362129740053423,0.03623161570694,0.0677216498928441,0.0489772565255792,0.0916788051346819,0.0719225577567227,0.1344575535009395,0.108980922737364,0.2102015939165372,0.4743297680222223,0.6500133527859848,0.6445385681985202,0.6413890518867074,0.6408574881581732,0.6383348795770512,0.49399579523898723,0.48555349562447875,0.4753903262493442,0.4643339371469542,0.45153346193441746,0.6430266681212873,0.4741614032388363,False,-1.0,False
80,100,700,7,30,0.2930674434355848,116.5963834116878,227239,1080134,227239,0.2103803787307871,0.7312222372409349,0.0583973840282779,0.018341242845795,0.0362261759645131,0.0363112354578228,0.0679944903823727,0.0489902178803741,0.0916964077469096,0.0718281250289316,0.134329934562289,0.1089864776037047,0.210161988039025,0.4743297680222223,0.649923266290878,0.6436574909144386,0.6412792521676294,0.641430693151273,0.63831266850585,0.4938516669036257,0.48386283375210426,0.4753064250502637,0.4647722644444067,0.4516244979804815,0.6429206742060138,0.4738835376261764,False,-1.0,False
65,10,1600,20,60,0.2588560359421898,153.44299361932065,87676,820759,87676,0.1068230747393571,0.8118509818351063,0.0813259434255366,0.0149751632330562,0.0391783384278479,0.0299003727038022,0.0728363520233587,0.0406111903737881,0.0985788585245677,0.0606706719024707,0.1459350335325516,0.0915896140036234,0.2281125963775719,0.754223349876975,0.749138660086188,0.748308301533962,0.745968424493098,0.7428640280167439,0.7415816249330792,0.49533013078517685,0.4875679266020817,0.47620966043813845,0.45862051959490624,0.444071938049692,0.7455722078126141,0.4723600350939991,False,-1.0,False
80,10,700,7,60,0.2951093297950005,132.17882279349874,227298,952798,227298,0.2385584352611991,0.695183029351447,0.0662585353873538,0.0176322788251024,0.0362519687810715,0.0349591413919844,0.0681968165140036,0.0470876303266799,0.0916682064954377,0.0697954865564369,0.1344446497549472,0.1063887623609621,0.2101954262685989,0.5420960727590352,0.661708655722915,0.6566080224788557,0.6553848422890503,0.65175694452019,0.6466877756451233,0.49155825341973175,0.48059728726276135,0.47342901533932064,0.4623664287608797,0.4495358102455422,0.6544292481312268,0.4714973590056471,False,-1.0,False
80,100,700,7,60,0.2950598625670034,132.21046012366546,227239,952570,227239,0.2385535971109734,0.6952286971036249,0.0662177057854015,0.0177393787333214,0.0363713975153912,0.0350231479051408,0.0681749171577062,0.0473067596082177,0.0919032384405845,0.0699717606055198,0.1345719704804193,0.1066577784309814,0.2104084246102121,0.5422842946460298,0.6596731130273754,0.6559484613225921,0.653577268158037,0.6507357031844475,0.6456608569200216,0.4903031659203761,0.4807817261228654,0.4723574966667892,0.4619778647584051,0.44909496217735706,0.6531190805224947,0.4709030431291586,False,-1.0,False
80,50,700,7,60,0.2950598625670034,132.21046012366546,227239,952570,227239,0.2385535971109734,0.6952286971036249,0.0662177057854015,0.0177414783165541,0.0363713975153912,0.034917118951888,0.0679152786273483,0.0473928425207596,0.0921232710934302,0.0699518145648088,0.1347699998679804,0.1065444009364141,0.2104260272224398,0.5422842946460298,0.6596322528338762,0.6571217845386306,0.6528480326912142,0.6508567752999689,0.6461141955694145,0.4903031659203761,0.4823905817756092,0.4713087316782853,0.46129770171063383,0.44905450171243966,0.6533146081866208,0.47087093655946877,False,-1.0,False
65,10,700,7,30,0.2987975713945525,118.47407421344008,221553,1063015,221553,0.2084194484555721,0.7393903190453568,0.052190232499071,0.0186667168384265,0.0374492785022094,0.0366241304214898,0.0696808438612882,0.04959478464556,0.0942754103984148,0.0728155294139781,0.138070800214847,0.1102279836126489,0.2154337788249312,0.4873716452254746,0.6379434088944322,0.6345491987524865,0.6305120003013964,0.6297913895693885,0.6277027441852788,0.47485304415282426,0.46776753233159357,0.4573680745956652,0.44627789719168903,0.4338612527152572,0.6320997483405966,0.4560255601974058,False,-1.0,False
200,10,1200,20,30,0.2848434300634087,123.5289274518497,114044,1019516,114044,0.1118609222415342,0.7695131807642057,0.11862589699426,0.015905586572452,0.0385026831749149,0.0318974886122434,0.0718319245203605,0.0432420874218746,0.097243169303076,0.0639087567041615,0.1429711339483006,0.0961946649194323,0.2245799866718108,0.6014498375414119,0.7054267599238879,0.7006032473845526,0.6980764258497312,0.6976040692887292,0.6975635390702337,0.4771015484772779,0.46818704183872456,0.4569712566901587,0.4431956573717111,0.426586973131461,0.6998548083034268,0.4544084955018667,False,-1.0,False
200,10,1200,20,60,0.2855788402919765,140.58549289312734,114044,895823,114044,0.127306398697064,0.7376881370538599,0.135005464249076,0.0148076126645553,0.038607905720599,0.0296308534163556,0.0719196099750973,0.0402679993704113,0.0973571603942338,0.0602049735271364,0.1430763564939847,0.0910782598794627,0.2246764406720213,0.6756822658668655,0.7260699524724514,0.7249613937797348,0.7225462780586644,0.7193613834225525,0.7172968431803384,0.4752282291820425,0.4669191125980914,0.45570334438975274,0.4421096695419296,0.42564068443258274,0.7220471701827483,0.45312020802887976,False,-1.0,False
65,10,700,7,60,0.3012200580555907,134.8611903234684,221553,933847,221553,0.2372476433505702,0.7033432671518997,0.0594090894975301,0.0181025371393815,0.0374628192802625,0.0354126532504789,0.0697891700857131,0.0480667604007937,0.0944469269204208,0.0711851084813679,0.1383461293685935,0.1082361457497855,0.2157722982762589,0.5586905415347333,0.6465361389685202,0.6455686571223553,0.6410695490592084,0.6373011899687162,0.6332802597759993,0.47231839094462424,0.4647094606657653,0.4541637312695696,0.4429454100291751,0.43069632328211765,0.6407511589789598,0.4529666632382504,False,-1.0,False
150,10,1200,20,30,0.2852935938218012,124.48633998072503,113402,1011675,113402,0.1120933105987594,0.7836330837472508,0.1042736056539896,0.0160644475745669,0.0391351122555157,0.0320784837027701,0.0726618578155588,0.0435060666716089,0.0985344173824094,0.0640274791805668,0.1438246239043403,0.0967534040082042,0.2268566691945468,0.606166480613255,0.7018916134854066,0.6981568070465929,0.6953966374508385,0.6964398889243665,0.6948858900208699,0.46975366116257,0.46260080557094685,0.4503731068854748,0.4398206749841905,0.420910370005033,0.6973541673856148,0.44869172372164307,False,-1.0,False
150,10,1200,20,60,0.2861520889725197,141.99222276841482,113402,886948,113402,0.127856424502902,0.7532065013957977,0.1189370741013002,0.014983967493021,0.0392144759351686,0.0298687183465096,0.0727764942417241,0.040616811808584,0.0986402356219467,0.0604736692568222,0.1440186240101585,0.0917923034946806,0.2270153965538526,0.6823543974470929,0.7220730839539804,0.7217643551149178,0.7190265679755625,0.7171655950304885,0.713876937687628,0.46804137507291715,0.4610446010411018,0.4490228766913414,0.43830849365067526,0.41969966992139457,0.7187813079525155,0.44722340327548593,False,-1.0,False
125,10,1200,20,30,0.2861512522590017,125.29420226990544,112794,1005152,112794,0.1122158638693451,0.7923398650154404,0.0954442711152144,0.0162273964534717,0.0398514105360214,0.0323632644614943,0.0736298030037058,0.0438431202445003,0.0996772877989964,0.064458907707491,0.1455751192439314,0.0974081531947407,0.2292852456690958,0.6102031411056725,0.6978754164139507,0.69416037176412,0.6916963173781147,0.6929760922803356,0.6914228495996405,0.461088661546187,0.4557578796201195,0.44408068921902955,0.432963290595979,0.4144831351380533,0.6936262094872323,0.44167473122387363,False,-1.0,False
125,10,1200,20,60,0.2870976594429139,143.18588511904898,112794,879554,112794,0.1282399943607783,0.7626865434072269,0.1090734622319948,0.015175873226658,0.0399666648935227,0.0302028073318977,0.0737627888008227,0.0410128315032391,0.0998811993545756,0.0609934125704618,0.1458233593985495,0.0925730540705857,0.2294359629058283,0.6880701108243611,0.7174067368111292,0.7171356539198033,0.7147401094069565,0.7130791112827665,0.7098234642091514,0.4588979320968883,0.45400135491943827,0.4421762885355062,0.4311781953870887,0.41320422880774116,0.7144370151259614,0.4398915999493325,False,-1.0,False
50,10,700,7,30,0.3078227838673914,121.29648842316138,214188,1038280,214188,0.2062911738644681,0.7488076434102554,0.0449011827252764,0.0189158993720383,0.038554914374288,0.0374638825750279,0.0721562365772125,0.0505586161729013,0.0973770706108652,0.0743441075625072,0.142678394681308,0.1123955002504141,0.2221179524529852,0.5059631056501747,0.6242016884931816,0.616364092533175,0.6134547249635686,0.6116205922736119,0.6101435981689594,0.4538902491447959,0.44353635405741293,0.43369194742215916,0.4215600351302714,0.4096049979173236,0.6151569392864993,0.4324567167343926,False,-1.0,False
100,10,1200,20,30,0.2874621404036101,126.42480999595448,111818,996163,111818,0.1122486982552052,0.8027330868542598,0.0850182148905349,0.0163698109646714,0.0405033178915738,0.032569970978645,0.0749342681858019,0.0441614474739575,0.1014952869842064,0.0650094412259841,0.1482230052406589,0.0981957771971052,0.2327800533008996,0.6159596153273971,0.6938122828282116,0.6905813532189252,0.6877080762177215,0.6883427725955924,0.6869819528657042,0.45268007223926865,0.4463831425575997,0.43412377580013695,0.42257711914820034,0.40515855797940226,0.689485287545231,0.4321845335449216,False,-1.0,False
50,50,700,7,30,0.3082726659562608,121.35352556196231,213829,1037792,213829,0.2060422512410964,0.7490190712589806,0.0449386774999229,0.01890937683081,0.0385167587184151,0.0374728269248558,0.072216584279962,0.0505689001264222,0.097437672158594,0.0743019795874317,0.1426794307600933,0.1123597021368443,0.2222944502382745,0.5065188134519116,0.6238853648002238,0.615821854280525,0.6129243468518284,0.6114330488375277,0.6098434770252097,0.4538635422992553,0.4427191487369153,0.43295983633051033,0.4211132170526942,0.4087560496254612,0.6147816183590629,0.4318823588089673,False,-1.0,False
50,100,700,7,30,0.3082726659562608,121.35352556196231,213829,1037792,213829,0.2060422512410964,0.7490190712589806,0.0449386774999229,0.01890937683081,0.0385167587184151,0.0374728269248558,0.072216584279962,0.0505689001264222,0.097437672158594,0.0743019795874317,0.1426794307600933,0.1123597021368443,0.2222944502382745,0.5065188134519116,0.6238853648002238,0.615821854280525,0.6129243468518284,0.6114330488375277,0.6098434770252097,0.4538635422992553,0.4427191487369153,0.43295983633051033,0.4211132170526942,0.4087560496254612,0.6147816183590629,0.4318823588089673,False,-1.0,False
100,10,1200,20,60,0.2888372104627079,144.90436681574414,111818,869123,111818,0.128656128073932,0.7738985160903578,0.0974453558357102,0.0153557091458861,0.0406195782432166,0.0304513860523769,0.0751041871612799,0.0414164623419239,0.1016473197517394,0.0616851699932,0.148428696632027,0.0936426719808358,0.2330394033161029,0.6963850903055782,0.7121929889135687,0.7126709222289931,0.7096068818530479,0.707166212338113,0.703832665324439,0.45005600750730207,0.44397540798438995,0.43204429784018816,0.4205158117018083,0.40320760124543975,0.7090939341316325,0.42995982525582566,False,-1.0,False
50,10,700,7,60,0.3110285640819299,138.89684950270978,214188,906714,214188,0.2362244324009555,0.712359134192259,0.0514164334067853,0.0184821233597363,0.0387463349954245,0.0364458914277269,0.0724363643154611,0.0492613988534422,0.0976245167796515,0.0730186144693916,0.1429678600108316,0.1108651680684317,0.2224914561039834,0.5825622045037956,0.6294848568251853,0.6244706592092698,0.6212852726455944,0.6165077231510749,0.613104025523079,0.44864188445957853,0.43864194776108256,0.4293539296499232,0.4174072321396649,0.405587892679444,0.6209705074708407,0.4279265773379386,False,-1.0,False
50,100,700,7,60,0.3114976220642049,138.97103163656024,213829,906230,213829,0.2359544486499012,0.7125828983812057,0.0514626529688931,0.0184666144356289,0.0387178539861291,0.0364410800790086,0.0724691225231376,0.0492601216026836,0.0976715038652381,0.0729781622766847,0.1429459989056676,0.1108261699568542,0.222589078188646,0.5831925295912068,0.629324524392947,0.6240617487909261,0.6208339395263767,0.6162911141350372,0.6127978059252106,0.4484906640202771,0.43797680772065994,0.4286678170037668,0.41702016442766143,0.4049013504317289,0.6206618265540995,0.42741136072081887,False,-1.0,False
50,50,700,7,60,0.3114976220642049,138.97103163656024,213829,906230,213829,0.2359544486499012,0.7125828983812057,0.0514626529688931,0.0184666144356289,0.0387178539861291,0.0364410800790086,0.0724691225231376,0.0492601216026836,0.0976715038652381,0.0729781622766847,0.1429459989056676,0.1108261699568542,0.222589078188646,0.5831925295912068,0.629324524392947,0.6240617487909261,0.6208339395263767,0.6162911141350372,0.6127978059252106,0.4484906640202771,0.43797680772065994,0.4286678170037668,0.41702016442766143,0.4049013504317289,0.6206618265540995,0.42741136072081887,False,-1.0,False
80,10,1200,20,30,0.2893124372963531,127.93057358614764,110682,984438,110682,0.11243166151652,0.8123528348153972,0.0752155036680827,0.0165454807717702,0.040882889720099,0.0329700803910454,0.0761731808243436,0.0447219631911811,0.1031423357004752,0.0657562995333378,0.1505484179902784,0.0991966990303096,0.236470248098155,0.6234858535270464,0.6885704964296475,0.6843306575311363,0.6811367118272407,0.6819862966382493,0.6811567188656691,0.44671315415853385,0.43688313495478964,0.42445021348191486,0.4127670644726788,0.39485340560225773,0.6834361762583885,0.42313339453403503,False,-1.0,False
80,10,1200,20,60,0.2909065266333172,147.1416530748632,110682,855908,110682,0.1293153002425494,0.7841742336793207,0.0865104660781298,0.0155927973567252,0.0411087620389946,0.0309787967865705,0.0764171229287508,0.0421038242427924,0.1034404871614173,0.0625826607532585,0.1508375345584648,0.0948863662917042,0.2366870855242948,0.7070950118954411,0.7055401378290233,0.7047957067695731,0.7017451683293072,0.6996796048909184,0.6968209131189393,0.44267663927512696,0.43380091933811893,0.4214584793267079,0.41020342499080215,0.3927843709758153,0.7017163061875522,0.4201847667813142,False,-1.0,False
200,10,450,7,30,0.337200814415113,104.72809054168675,326389,1202540,326389,0.2714163354233539,0.6463568779416901,0.082226786634956,0.0196741896319457,0.037274540502284,0.0384103647279924,0.0695581039802199,0.0521205115838142,0.0943843082947035,0.0765063947976782,0.1382951018569866,0.1164992432684151,0.2161132881316466,0.3377578624322177,0.580498963103657,0.5769446952652912,0.5712778520773785,0.5695499819819976,0.5647892625236661,0.43892277284249365,0.4306901728361298,0.4190111032254306,0.4076695781891843,0.39446144757966745,0.5726121509903981,0.4181510149345812,False,-1.0,False
200,10,450,7,60,0.3381809906332104,116.45363758925453,326389,1081458,326389,0.301804600825922,0.6067623523058686,0.0914330468682094,0.0192351436671604,0.0373174341047032,0.0373689962994402,0.0696071252401275,0.0507749723059055,0.09441801041089,0.075072725894117,0.1383441231168942,0.1148606788243278,0.2161929476789965,0.38878899374537557,0.588077532004518,0.5875027979502605,0.5817105918010598,0.5772865796330391,0.5703752968834968,0.437488747787398,0.42942066423890435,0.4178847179298652,0.4065354596474689,0.3933125988930905,0.5809905596544749,0.41692843769934534,False,-1.0,False
65,10,1200,20,30,0.2889200066434379,129.60054458283125,109480,971753,109480,0.1126623740806563,0.8203998341142245,0.0669377918051192,0.0167810132821817,0.0418432590427475,0.033381939649273,0.0775758129338692,0.0452769376580262,0.1047497259773474,0.066422228693917,0.1523383266350018,0.1002909175479777,0.2395962732919254,0.6317832714437152,0.6843734291289291,0.6801596502830449,0.6768220021034403,0.6783307721645895,0.6771681521011322,0.4366152707687635,0.4285783491716228,0.4171753923822348,0.40700599577805935,0.3880547376341575,0.6793708011562272,0.41548594914696757,False,-1.0,False
65,10,1200,20,60,0.2911209655325729,149.5984068458589,109480,841852,109480,0.1300466115184141,0.7926868380665485,0.0772665504150373,0.015907784266118,0.0421903544026306,0.0315257313637076,0.0779046401169163,0.0428281930790685,0.1050968213372305,0.0635206663404018,0.1528315674095725,0.0962687028123708,0.2399707709170624,0.7188166124884464,0.6991988647443573,0.6985320113573895,0.6953975295481036,0.693774645306427,0.6910823737304996,0.43065740456141405,0.4243722053696618,0.41335243572882724,0.4031433236379347,0.38502537733367953,0.6955970849373554,0.41131014932630344,False,-1.0,False
150,50,450,7,30,0.3411407770789871,105.73049660870814,321951,1191139,321951,0.2702883542558845,0.6582858927463545,0.0714257529977609,0.0199095151783293,0.038074116868716,0.0390911556082035,0.0716102760979155,0.0527704994967002,0.0964867324530751,0.0773419391019855,0.1409158536547487,0.1177318516142952,0.2199434075371718,0.3459215035548827,0.5720373061669103,0.5655290560086579,0.5618896361414116,0.5605962791926571,0.5559787281891047,0.42631167979490475,0.41409188125138274,0.40510813220815506,0.39478623075265656,0.38177576725476164,0.5632062011397483,0.4044147382523722,False,-1.0,False
150,100,450,7,30,0.3411407770789871,105.73049660870814,321951,1191139,321951,0.2702883542558845,0.6582858927463545,0.0714257529977609,0.0199095151783293,0.038074116868716,0.0390911556082035,0.0716102760979155,0.0527704994967002,0.0964867324530751,0.0773419391019855,0.1409158536547487,0.1177318516142952,0.2199434075371718,0.3459215035548827,0.5720373061669103,0.5655290560086579,0.5618896361414116,0.5605962791926571,0.5559787281891047,0.42631167979490475,0.41409188125138274,0.40510813220815506,0.39478623075265656,0.38177576725476164,0.5632062011397483,0.4044147382523722,False,-1.0,False
150,10,450,7,30,0.3411772877317257,105.73484623328213,321961,1191090,321961,0.2703078692626082,0.6582693163404948,0.0714228143968969,0.0199103342316701,0.0380729342994959,0.0390952824723572,0.0716173698056596,0.0527743495453744,0.0964775236752277,0.0773467999899251,0.1409052649233913,0.1177358553929593,0.2199148344054093,0.34593186894325584,0.5719853933004118,0.565447414674739,0.5618210479766201,0.5605308004987768,0.5559267459349333,0.42628861694146597,0.41401195175132405,0.4051160517936986,0.39478662622453087,0.3818054708054823,0.5631422804770962,0.4044017435033004,False,-1.0,False
150,10,450,7,60,0.3424368530409399,117.83987626504582,321961,1068736,321961,0.3012540047308222,0.6191463560692257,0.0795996391999521,0.0195146415953051,0.0381630073207624,0.0381628390921612,0.0717105487931768,0.0515506168034014,0.0965458549327403,0.0760543296005748,0.1410201856746624,0.1162971959398766,0.2200359670891816,0.39861456038568094,0.5784449825767758,0.574524869485471,0.5709466498838451,0.567135049373984,0.5604381861309647,0.42406424878482696,0.412193542576145,0.4035493336626197,0.39315088924147573,0.38028601780341353,0.5702979474902081,0.4026488064136961,False,-1.0,False
150,100,450,7,60,0.3424000055878595,117.84097888513988,321951,1068726,321951,0.3012474666097765,0.6191455995269134,0.0796069338633101,0.0195148241925432,0.0381641926877071,0.0381594534052694,0.0717034579796304,0.0515501634656591,0.096561277958447,0.076054105542487,0.1410369901009781,0.1162992198187374,0.2200800742970203,0.3986279238870967,0.5784777340663363,0.5745986407465398,0.5709867952828247,0.5671727144347981,0.5604663987060495,0.42408761293736597,0.41227378598464587,0.4035121262902959,0.39312947683099975,0.38022094026166386,0.5703404566473097,0.40264478846099416,False,-1.0,False
150,50,450,7,60,0.3424000055878595,117.84097888513988,321951,1068726,321951,0.3012474666097765,0.6191455995269134,0.0796069338633101,0.0195148241925432,0.0381641926877071,0.0381594534052694,0.0717034579796304,0.0515501634656591,0.096561277958447,0.076054105542487,0.1410369901009781,0.1162992198187374,0.2200800742970203,0.3986279238870967,0.5784777340663363,0.5745986407465398,0.5709867952828247,0.5671727144347981,0.5604663987060495,0.42408761293736597,0.41227378598464587,0.4035121262902959,0.39312947683099975,0.38022094026166386,0.5703404566473097,0.40264478846099416,False,-1.0,False
50,10,1200,20,30,0.294199699576888,132.36970898358672,108230,951424,108230,0.1137558018296784,0.8288744030001345,0.057369795170187,0.0171711035248217,0.0429270996950937,0.034050013453518,0.0796729187840709,0.046055176241087,0.1075579783793772,0.0675713456881474,0.1559549108380301,0.1018441830351136,0.2441374849856786,0.6449056352241715,0.6715798729056396,0.6675647305268404,0.6650273258634811,0.6661536801947274,0.665755465278153,0.4195808011877606,0.41038161628154257,0.3985881488073372,0.38938229699120747,0.37241456843447174,0.6672162149537684,0.39806948634046396,False,-1.0,False
125,10,450,7,30,0.3424752552063561,106.5520413213701,318105,1181955,318105,0.2691346117237966,0.6654432698368381,0.0654221184393653,0.0201065184376731,0.0386759088980053,0.0392663003244624,0.072243441630908,0.0531703829672026,0.0977381682148976,0.0779056732278301,0.1429527986042344,0.1184004467175146,0.2224831423586551,0.3527909787715139,0.5668885729228679,0.5622760596607435,0.5571872636529575,0.5558595893326685,0.5519905244615158,0.4184269664523893,0.40885362396196007,0.397828447450406,0.38647518960697486,0.3746232289293626,0.5588404020061507,0.39724149128021863,False,-1.0,False
125,10,450,7,60,0.3439065804080822,119.01270265468662,318105,1058204,318105,0.3006083893086777,0.6263187438338922,0.0730728668574301,0.0197409951200335,0.0387199195234278,0.0384037482375799,0.0724131969003945,0.0520797502182943,0.0979550777259081,0.0768084414725327,0.1431791389635497,0.1172505490434736,0.2226843337891576,0.40702142466624636,0.5725918026893855,0.5704108614607177,0.5650161021308235,0.5611095116768683,0.5551781224360277,0.4165362388943042,0.4063914767697707,0.3953843135550907,0.3842875330089897,0.3727505255194825,0.5648612800787645,0.39507001754952753,False,-1.0,False
200,10,900,20,30,0.3202402053868578,120.14947452375138,144483,1048192,144483,0.1378402048479667,0.7496775399926731,0.1124822551593601,0.0168575986078886,0.0407383567616951,0.0334995878617657,0.0758289902618301,0.0454353782513127,0.1028771550978315,0.0670134860788863,0.1506336385595537,0.1011226950787642,0.2360623741201387,0.5606717599767823,0.6520238516788732,0.6479986046192496,0.6446206589538631,0.6438827072823794,0.6429831559297114,0.41781855916544053,0.40854342988050596,0.39524168275057653,0.382001871851697,0.36531843469930836,0.6463017956928153,0.3937847956695057,False,-1.0,False
200,10,900,20,60,0.320985801085124,136.15001616203986,144483,925007,144483,0.1561966558090911,0.7163416060635217,0.1274617381273871,0.0159523117122356,0.0407937265975928,0.0315575990235749,0.0759120450156765,0.042911026619258,0.1029878947696268,0.0639022191183418,0.1506959296249385,0.0969333205046015,0.2361039014970619,0.6303082330652188,0.6689071080089362,0.6687541580079612,0.6652706167622351,0.6620334228943275,0.6589997035139242,0.4164794559888904,0.407294159343736,0.39397923250311145,0.3810533034045044,0.36448836199750756,0.6647930018374769,0.39265890264755,False,-1.0,False
50,10,1200,20,60,0.2973601707370676,153.73500732421874,108230,819200,108230,0.13211669921875,0.801253662109375,0.066629638671875,0.016343994140625,0.0431673288367365,0.032373046875,0.080264252055807,0.0438134765625,0.108177030398226,0.064947509765625,0.156712556592442,0.0983154296875,0.2449043703224614,0.7378902389055619,0.6845623823167148,0.6830082037799684,0.680903523178471,0.678966371233054,0.6767511994801418,0.4138442265400167,0.4036034603779556,0.3925235487006647,0.383666096839138,0.3675378982293105,0.68083833599767,0.39223504613741705,False,-1.0,False
35,10,700,7,30,0.3234785325365796,126.13295368504548,204706,998468,204706,0.2050200907790735,0.7583798379116807,0.0366000713092457,0.0198444016232868,0.0413129072914325,0.0389126141248392,0.0765097261438355,0.0523992756903576,0.1028987914374761,0.0765542811587351,0.1497562357722782,0.1158334568559032,0.232943831641476,0.5351331407891067,0.5907067310427505,0.5849070511947619,0.5824366335823875,0.5827795926720667,0.5809716821371075,0.40835542352863874,0.40113457891516235,0.3919478985144611,0.3818247929362734,0.3692959004194991,0.5843603381258149,0.39051171886280694,False,-1.0,False
150,10,900,20,30,0.3201331905334448,121.06980611868212,143635,1040224,143635,0.1380808364352293,0.7631942735410835,0.0987248900236872,0.017014604546713,0.0412086190691683,0.0337609976312794,0.0766595885403975,0.0458353200849047,0.1039370626936331,0.0672739717599286,0.1515925784105545,0.1018713277140308,0.2379642844710551,0.5654034558315326,0.6490737833509477,0.6452112668151145,0.6413380652246015,0.6424070033082036,0.6400951961928819,0.4127900543437257,0.40350204957263053,0.39029517219149307,0.3788136817741122,0.36105224027841676,0.6436250629783499,0.38929063963207566,False,-1.0,False
