Anzahl_Slots,Max_Domains,Max_Events,Mean_Cosine_Prev_Pseudonym,Avg_Utility_ThirdParty,Total_Resets,Total_Segments,kNN_Accuracy_k1,kNN_Accuracy_k3,kNN_Accuracy_k5,kNN_Accuracy_k10,kNN_Accuracy_k20
5,45,50,0.7723639865465656,107.567574578968,1561164,1561164,0.03115495873591756,0.06281530960232237,0.09072012933939035,0.13300204206604815,0.22190429705014977
5,45,100,0.7754128591468551,109.3121134659811,1536249,1536249,0.0299866753371361,0.0608924725093393,0.08870892674299544,0.13065264810587346,0.21952626169325415
5,45,150,0.7762610934540278,109.72250626101354,1530503,1530503,0.02955368267817835,0.060457901748640804,0.08820041515763119,0.1301624367936554,0.21896526828108145
5,45,200,0.776491601279409,109.8688781678862,1528464,1528464,0.02943412471605481,0.060213390698112615,0.08790000942122288,0.1297629515644464,0.2184506798982508
5,45,300,0.776643858645917,109.97651882685165,1526968,1526968,0.029298583860303557,0.06003531180745111,0.0877339931157693,0.12954429955310132,0.21822985157514763
5,45,450,0.7768754495128026,110.02479528899337,1526298,1526298,0.02926230657446973,0.06001842366300683,0.08768798753585473,0.12946161234568873,0.21810026613413633
10,5,450,0.716936147993101,27.016448713662747,6215866,6215866,0.048939439814178747,0.08461105821779298,0.10834483883661584,0.15048393900383308,0.21700049518442
10,10,450,0.7367474463526116,29.437039100298893,5704739,5704739,0.04750278671820043,0.0825759075042697,0.1052610820582677,0.14623473571709417,0.21307670692734584
10,15,450,0.7393414549773825,44.15471498977712,3803232,3803232,0.04917475452457278,0.09078751966748282,0.11992826101589385,0.17171158635602563,0.24242381216817696
10,20,450,0.7378506328632369,61.14926730756696,2746241,2746241,0.05543286259290427,0.09940169125724946,0.13238386580056158,0.18413169128273885,0.26619877862139557
10,30,450,0.7441611916707919,83.2875186730388,2016276,2016276,0.04120418038006701,0.07877145787580668,0.11423039306126741,0.1630500983000343,0.2507082363724014
10,45,50,0.7433202793243058,103.28776850537442,1625852,1625852,0.028340832990948747,0.0580852377707196,0.08504956170672362,0.12573592184282456,0.21147189289061982
10,45,100,0.7482269667136761,104.88957685180038,1601023,1601023,0.027183869313557645,0.056423923953622154,0.08318306482792565,0.12354538317063528,0.20930742406573796
10,45,150,0.7496422357198858,105.29437232422997,1594868,1594868,0.026907555985824533,0.056026580256171674,0.0827328656666257,0.12291675549324459,0.2086298050998578
10,45,200,0.7502416893863052,105.43630993752201,1592721,1592721,0.02675358710031449,0.05576557350596872,0.08247772208691918,0.12263980948326794,0.20831897111923559
10,45,300,0.7506236629849172,105.54094166328335,1591142,1591142,0.02665129824993621,0.05560283117408754,0.08225790030053885,0.12238379729778989,0.20801411816167256
10,45,450,0.750784805959741,105.58872110672513,1590422,1590422,0.026623122668071743,0.05552299955609266,0.08216498514230815,0.12229207090948188,0.20786181277673474
15,5,450,0.6896766779178143,26.989471686232207,6222079,6222079,0.048838338439611585,0.08440410351588272,0.10812238160267654,0.150226957902656,0.21671357756788365
15,10,450,0.7112753793878483,29.38058767954931,5715700,5715700,0.04729971831971587,0.08217016288468604,0.10479923718879577,0.14568924191262664,0.21242787410115996
15,15,450,0.7153638164559042,43.98064183265524,3818285,3818285,0.04879127671192695,0.0901006603750113,0.1191228522753016,0.17072743391339307,0.2412470520141896
15,20,450,0.7167031385185577,60.663647283006256,2768225,2768225,0.05466824409143043,0.09824996161800431,0.13097056778260438,0.1824559058602534,0.2641353213701921
15,30,450,0.7299753285111064,82.10188702122282,2045393,2045393,0.04018298683920401,0.07705267398490168,0.11208066127145248,0.16030415670729292,0.2470566781053812
15,45,50,0.7330883731506733,101.11661092919996,1660762,1660762,0.027369364183429053,0.05628079158843952,0.08254223061462149,0.12243235334141797,0.2068261436617649
15,45,100,0.738960539131332,102.66283213378091,1635749,1635749,0.026076739157413514,0.05458905981296641,0.08082046817696358,0.12041639640311563,0.20479058828707827
15,45,150,0.7401282919563732,103.02991678737804,1629921,1629921,0.025798182856715143,0.054197105258475715,0.0803364089425193,0.1197904683723935,0.20408289726925416
15,45,200,0.7406852801948036,103.16638151084463,1627765,1627765,0.025627163626199115,0.05391257337514936,0.08001707863235787,0.11945090353951585,0.2037167527253627
15,45,300,0.7412129504451516,103.23354373808175,1626706,1626706,0.025554709947587333,0.053812428306036865,0.0798872076453889,0.11927293561344214,0.20350327594537673
15,45,450,0.7415071000632892,103.29215215068677,1625783,1625783,0.02552493167907402,0.05378024004433556,0.07982984198998268,0.119253307483225,0.20340660469447644
20,5,450,0.6708442182337856,26.96817308129301,6226993,6226993,0.048768803819114616,0.08426089446382869,0.10797346327513135,0.15004127995647337,0.2165117256435008
20,10,450,0.6937961637894813,29.335781029726977,5724430,5724430,0.047153865100979485,0.08191313370938241,0.10450612550070487,0.14531542878504933,0.21199158693529313
20,15,450,0.6992710029211135,43.831673479913405,3831262,3831262,0.04848376331349827,0.08964722329091564,0.11855727955958115,0.169988374587799,0.24034769744277473
20,20,450,0.702999971393766,60.32092675415138,2783953,2783953,0.054271031156057595,0.09759288321318643,0.13020011472894838,0.18131053218211657,0.2627609014951043
20,30,450,0.7224391104874365,81.34317459533217,2064471,2064471,0.03966149197542615,0.07623599459619437,0.11094561270175265,0.15884892546323004,0.24498285517209978
20,45,50,0.7289096524047382,99.75663878465228,1683403,1683403,0.02666859925995142,0.05511870894848114,0.08106258572665012,0.12053798169541102,0.20415135294400688
20,45,100,0.7349165249401096,101.26606227661759,1658311,1658311,0.02550426307248761,0.05345197613716607,0.07921674523053879,0.11834631742779249,0.20176914945387203
20,45,150,0.7364109824686613,101.67698589678308,1651609,1651609,0.02514457114244352,0.052969558775715075,0.07873776420448181,0.11777848146867691,0.20121651068745688
20,45,200,0.7373906985395227,101.81457908046492,1649377,1649377,0.02500701780126678,0.05285389574366564,0.07854965844679536,0.11750497308983937,0.20091646724793666
