Anzahl_Slots,Max_Domains,Max_Events,Mean_Cosine_Prev_Pseudonym,Avg_Utility_ThirdParty,Total_Resets,Total_Segments,kNN_Accuracy_k1,kNN_Accuracy_k3,kNN_Accuracy_k5,kNN_Accuracy_k10,kNN_Accuracy_k20,Utility_Score,Privacy_Score_k1,Privacy_Score_k3,Privacy_Score_k5,Privacy_Score_k10,Privacy_Score_k20,Privacy_Score_Avg,Pareto_Member,Chord_Distance,Plateau_Member
55,75,800,0.8164369954089373,207.77270297757357,808242,808242,0.020934324125695,0.0449729165274756,0.0614135370347,0.0987686856164366,0.1715946461579576,0.8322180739291762,0.5571427162343592,0.5527026647168897,0.5468231529772406,0.5220635188765752,0.44666840290448706,0.5250800911419102,False,-1.0,True
45,66,450,0.7957196629581408,201.4290880608759,833696,833696,0.0233118546808428,0.0498611004490845,0.0676781464706559,0.1077155222047365,0.1818648524162284,0.8176368057075998,0.573038071162136,0.5600256296705073,0.5550026697228096,0.525882202793098,0.4569760773442837,0.534184930138567,False,-1.0,False
45,69,450,0.8001068561866329,207.72952462240696,808410,808410,0.0228398955975309,0.0467411338306057,0.0637275639836221,0.101109585482614,0.1741789438527479,0.8321192905010271,0.5692822535833018,0.5746706204500351,0.5688170859050855,0.5469152503444821,0.4735683604194047,0.5466507141404617,False,-1.0,True
45,72,450,0.8029378010442708,209.5256587812547,801480,801480,0.021241952388082,0.0453748066077756,0.0618692918101512,0.0995009232919099,0.1727042471427858,0.8362233094809807,0.5828531301488467,0.5790952222802563,0.5736374785923377,0.5481834560910883,0.47240280225294656,0.551234417873095,False,-1.0,True
45,58,450,0.76946638530353,140.2249745319728,1197580,1197580,0.0170376926802384,0.0399580821323001,0.0605003423570867,0.1010696571419028,0.17480919855041,0.666481361886746,0.7080255486226504,0.6943562900012059,0.6549300880490861,0.6140925942738008,0.5384134381781005,0.6419635918249688,False,-1.0,False
45,59,450,0.7720845422567687,141.49903058400045,1186797,1186797,0.017125085418989,0.0399166833080973,0.0604248241274624,0.1006920307348265,0.1743339425360866,0.6699119171844192,0.70122050399439,0.6889535617877707,0.6496531906645799,0.6101189436870669,0.5343082143921731,0.6368508829051961,False,-1.0,False
50,63,450,0.795539006434711,195.9649836278301,856942,856942,0.0228580230634045,0.0516522705153907,0.0701786118547112,0.1099047543474354,0.182286549148017,0.8049602014165109,0.579045219465786,0.546506097615028,0.5405828034339524,0.5161278858368505,0.4559344236311505,0.5276392859965535,False,-1.0,False
55,95,800,0.8285312073763431,216.8480829425012,774416,774416,0.0205031920828082,0.0433578335158364,0.0602195719096712,0.0933942480527261,0.1646918452098097,0.852849271072958,0.536031421133891,0.5388065200492277,0.5274544537407115,0.5205367198575326,0.44374218401615173,0.5133142597595028,False,-1.0,False
55,100,800,0.8341315019254137,220.6193886318312,761178,761178,0.019272758802803,0.0417208589843637,0.0584882905181179,0.0910522900031267,0.1622025334415865,0.8613501728619383,0.5390027073822177,0.5392787193889907,0.5254675485275926,0.5191495950764602,0.4399783284420312,0.5125753797634585,False,-1.0,False
60,105,800,0.8526411545899725,233.56494327451463,718989,718989,0.0183452041686312,0.0380742959906201,0.051456976393241,0.0819664834927933,0.1433665883622698,0.8902428178002453,0.5100035604155697,0.5271372156029408,0.5266574977328894,0.5208020418312791,0.4636793625463295,0.5096559356258017,False,-1.0,True
57,125,700,0.8639481818851801,281.9349821031637,595636,595636,0.0216138715591401,0.0442115654527261,0.0586465559502783,0.0862254799911355,0.1252090202741271,0.9951627908754255,0.4448609946151498,0.4547388227790006,0.45933874977579603,0.47633563675336743,0.5008170941837723,0.4672182596214173,False,-1.0,True
57,130,700,0.863935640265579,282.07800159238343,595334,595334,0.0216113979715588,0.0442020781611666,0.0586275939220672,0.0862104297755545,0.125163353680455,0.995467462647786,0.44491900439352305,0.45483994478015055,0.45947851768792436,0.4764328306756173,0.5010000925481362,0.4673340780170703,False,-1.0,True
57,135,700,0.8639311808754846,282.1675810096699,595145,595145,0.0216300229355871,0.0442211561888279,0.0586512530559779,0.0862310865419351,0.1251963807139436,0.9956582782190335,0.4446984348178454,0.4547014890977335,0.45934809114160396,0.4763468156810864,0.5008973257204639,0.46719843129174665,False,-1.0,True
55,90,700,0.8286672337298622,216.65141094464204,775119,775119,0.0203633248572154,0.0431882072301156,0.0600114305029292,0.0935069324839153,0.1648895201898031,0.8524048332572858,0.5374636361661,0.539826836642173,0.528390250307533,0.5197169059974016,0.44277133531411844,0.5136337928854651,False,-1.0,False
55,75,700,0.8164201230198701,207.7624207887841,808282,808282,0.0209320509426165,0.0449756396901081,0.0614129722052452,0.098736579560104,0.1715898659131342,0.8321945509015065,0.5572077165571523,0.5527183998523131,0.5468633892424436,0.5222492526423562,0.4467215780319324,0.5251520672652396,False,-1.0,True
35,15,150,0.6712164568248399,43.53327899794765,3857523,3857523,0.0481132581711113,0.0889902665518779,0.1177193240325462,0.1689200556937703,0.2391736873636268,0.24308850271627583,0.5385530088380082,0.5282682046624705,0.530730227076064,0.5143507696334155,0.5339492152024699,0.5291702850824855,False,-1.0,False
35,30,200,0.7128816231861178,80.00292750646004,2099056,2099056,0.0389813325609226,0.0750132440487533,0.109321999984755,0.1562893033820917,0.2401798713326371,0.46964070366834354,0.5603834056362409,0.5457506572343273,0.4893864169872553,0.4818104761341324,0.43942474009879934,0.503351139218151,False,-1.0,False
35,15,200,0.6714222557769398,43.54503015961179,3856482,3856482,0.0480863128623444,0.0889720216508206,0.1176891270333946,0.1686570817651942,0.2381460616178164,0.24320350025703957,0.5384362610285041,0.5279599800591389,0.5304591811889379,0.5151199613799402,0.537000182555093,0.5297951132423228,False,-1.0,False
35,15,300,0.6715415312784168,43.55300333836821,3855776,3855776,0.0480746288166117,0.088966786452325,0.1176831849153062,0.1686547662519814,0.2381077116512992,0.2432814979214908,0.5383199643813638,0.5277398655491068,0.5302336036712734,0.5148699125174427,0.5368700499944534,0.5296066792227281,False,-1.0,False
35,15,450,0.6715405797586913,43.55735254867794,3855391,3855391,0.0480721669994042,0.0889608861980535,0.1176770397606883,0.1686518954886806,0.2380845418791505,0.24332403444969122,0.53835248804484,0.5277877814626053,0.5302720931189135,0.5148853018070374,0.5369510654038405,0.5296497459674473,False,-1.0,False
5,5,100,0.7638782463631184,27.05248901142715,6207585,6207585,0.0491825726107657,0.0849842571628096,0.108793355225905,0.1503837643785787,0.216970206610139,0.0030067704396651625,0.32273421386394757,0.3567930082603016,0.3810196843158501,0.3976897513048568,0.4069967885552639,0.37304668926004403,False,-1.0,False
35,20,100,0.6799323462920372,59.56826558841401,2819129,2819129,0.0537094967984792,0.0966419060638942,0.1289341495192309,0.1794912542136241,0.2594652461806466,0.36618025437231055,0.45029254487815606,0.44977084126891737,0.44522780384694904,0.4462861839852883,0.4457633362861524,0.4474681420530926,False,-1.0,False
35,20,150,0.6805448765549981,59.65057496006556,2815239,2815239,0.0536661363386909,0.0965594750570022,0.1288682772581653,0.1793645228699943,0.2593321561686237,0.3666845960109158,0.44948951356072264,0.44907196362818363,0.44427885197383765,0.44553447749140884,0.4448775142873014,0.4466504641882908,False,-1.0,False
35,20,200,0.6807200859758187,59.68252306900586,2813732,2813732,0.0536241546813982,0.096497463155695,0.1288086427563108,0.1793340659309415,0.2592826893250672,0.36688009863557236,0.4496255887368738,0.4491706192899701,0.44424909939294943,0.44529259882565997,0.44466296105629355,0.4466001734603493,False,-1.0,False
35,20,300,0.6808649501307728,59.70896388462023,2812486,2812486,0.0536088001860275,0.0964694579813019,0.1287853521759752,0.1792798257484659,0.25921942367002,0.36704179206177046,0.4494987345570288,0.44907144401992505,0.44407036175264963,0.4452273263335213,0.44456176455339425,0.44648592624330385,False,-1.0,False
35,20,450,0.6808945260611455,59.71824281867065,2812049,2812049,0.0535794362047034,0.0964328857711938,0.1287445560159158,0.1792251841984261,0.2591583574823909,0.3670985123396361,0.4497971899748213,0.44929088671482387,0.44424740767854487,0.44541598042197983,0.4447051407193266,0.44669132110189935,False,-1.0,False
35,30,50,0.7056564757545593,78.85592189662977,2129588,2129588,0.0398114564882972,0.0761090877672113,0.1102804861785472,0.157345927944748,0.2413152215358088,0.46470864638337445,0.5659149886594661,0.553034750088867,0.4995045823978469,0.49270899441640775,0.45135385893390567,0.5125034348992987,False,-1.0,False
35,30,100,0.7111708722263074,79.73217202295716,2106184,2106184,0.0392653253466933,0.0753371975098092,0.1096176782275432,0.1566297151625879,0.2405677756549285,0.4684834831289924,0.5606118819012323,0.546974439243287,0.49137495208043197,0.4839727043276713,0.44184360469129325,0.5049555164487831,False,-1.0,False
35,30,150,0.7125198050508533,79.91361243588804,2101402,2101402,0.0390682030377814,0.0750984342833974,0.1093922057750016,0.1564032012913283,0.2402905298462645,0.46925943986342855,0.5601002281873344,0.5458799438393631,0.48976153713952897,0.4820735223074272,0.4398388256877709,0.503530811432285,False,-1.0,False
35,30,300,0.7133424884947244,80.05800167047099,2097612,2097612,0.0389371342269209,0.0749132823420156,0.1091979832304544,0.1561461318871173,0.2400267542329086,0.46987557058413776,0.5599223354299103,0.5455195648293003,0.48911356164864644,0.48146658617094823,0.4389387463924484,0.5029921588942508,False,-1.0,False
50,60,700,0.7781426356177362,141.56940989220263,1186207,1186207,0.0168815392254471,0.0392283977417095,0.0598715064065546,0.099969904072392,0.1732530662860698,0.670100921477049,0.6909868413922816,0.6810550392836732,0.6396861111490966,0.6002213331264884,0.524745156751942,0.6273388963406963,False,-1.0,False
35,30,450,0.7134999192171947,80.08044972303607,2097024,2097024,0.0388913050112921,0.0748570354941097,0.1091627945126045,0.1560935878654703,0.2399462285600928,0.4699712511432938,0.5601448614814892,0.5456123065654204,0.488977843043322,0.4813659747525193,0.4388688759828134,0.5029939723651128,False,-1.0,False
35,45,50,0.7263782546678084,97.67207419630076,1719331,1719331,0.0257140713451918,0.0534347371157735,0.0790755241428206,0.1173380809163564,0.1980107378974729,0.5375953791913756,0.6949396901973419,0.6838720555448075,0.6390829012835031,0.6328797685157528,0.5535779664241522,0.6408704763931116,False,-1.0,False
35,45,100,0.7340187206702312,99.16807606499135,1693394,1693394,0.0246652580557153,0.0518892827068006,0.0773051044234242,0.1153440959398698,0.1958805806563623,0.5427988532780734,0.6912044068913068,0.6791726654174104,0.6328672594513831,0.6254188119263867,0.5441299147621239,0.6345586116897222,False,-1.0,False
35,45,150,0.7356753671269392,99.4952823900582,1687825,1687825,0.0243840445543821,0.0514093581976804,0.0768806007731844,0.1148075185519825,0.1952803163835113,0.5439277566810472,0.6910598554342746,0.6792788222509727,0.6317602879987564,0.6242843035335678,0.5425528140813853,0.6337872166597913,False,-1.0,False
35,45,200,0.736317974658271,99.63619249121,1685438,1685438,0.024237616572072,0.0512620458302233,0.076633492302891,0.1144634213777071,0.1949042326089716,0.5444129168951201,0.691465614333164,0.6790182078813948,0.6318193705157749,0.6244745465259471,0.5424290647901969,0.6338413608092955,False,-1.0,False
35,45,300,0.7369352234253785,99.72358326588324,1683961,1683961,0.0241205111044733,0.0510546265620165,0.0764447632694581,0.1142550213455062,0.1947016587676318,0.5447135074676321,0.6915642101979657,0.6792799720660659,0.6315880086346128,0.6240911404303804,0.541769644466255,0.6336585951590559,False,-1.0,False
35,45,450,0.7371794851872409,99.76914398357408,1683192,1683192,0.0240774670982276,0.0509514066131493,0.0763115556632873,0.1141218589441965,0.1945119748668007,0.544870127926551,0.6915624467316551,0.679547772336791,0.6318431889671555,0.624174429560493,0.5418818082599929,0.6338019291712175,False,-1.0,False
35,45,700,0.7373755594538565,99.80217040534636,1682635,1682635,0.0240777114466298,0.0509557925515634,0.0762375678623112,0.1144728357605779,0.1965833350667257,0.5449836213721333,0.6911307288747393,0.6790850044272613,0.6318528585255703,0.6221186010487506,0.5343963815948334,0.6317167148942309,False,-1.0,False
35,60,450,0.763795576637062,143.53437444442926,1169968,1169968,0.0172791050695403,0.0398207472341123,0.0607597814641084,0.1015344009408804,0.175427874950426,0.675357172708891,0.7174388401017292,0.7078218013620302,0.6657915927235645,0.6243366764475237,0.5487043647286576,0.6528186550727011,False,-1.0,True
50,45,450,0.7410614866550699,98.72772343876676,1700947,1700947,0.023693272041986,0.0503572421715667,0.075517344161811,0.1133956554789773,0.1948796758511582,0.5412744222337394,0.6878258735794622,0.6756758805688239,0.628061167094852,0.6190535200371878,0.532141524272826,0.6285515931106305,False,-1.0,False
50,45,700,0.741172140975041,98.73323781257864,1700852,1700852,0.0236516757483896,0.0502842105015603,0.0754439539713038,0.1133161497884589,0.1947970781702346,0.5412935490011985,0.6880983263637714,0.6760012852444448,0.6282540578287659,0.6191801749960272,0.5321809845902441,0.6287429658046507,False,-1.0,False
50,60,450,0.7780071511672212,141.5436357858875,1186423,1186423,0.0169332523054593,0.0392844710529044,0.0599255071757712,0.1000570622787993,0.1734094838013086,0.6700317109007989,0.6906435711766924,0.6809156623848364,0.6396623881265153,0.6001134895459952,0.5245084948157958,0.627168721209967,False,-1.0,False
5,45,200,0.776491601279409,109.8688781678862,1528464,1528464,0.0294341247160548,0.0602133906981126,0.0879000094212228,0.1297629515644464,0.2184506798982508,0.5781955999935724,0.5393691833781935,0.5216451138970113,0.4772315784361877,0.46571025993173687,0.37437529527007496,0.4756662861826408,False,-1.0,False
5,45,150,0.7762610934540278,109.72250626101354,1530503,1530503,0.0295536826781783,0.0604579017486408,0.0882004151576311,0.1301624367936554,0.2189652682810814,0.5777306345221642,0.5383946902745949,0.5202496367859235,0.4759557046443849,0.4643622237297466,0.3731261720997321,0.47441768550687635,False,-1.0,False
5,45,100,0.7754128591468551,109.3121134659811,1536249,1536249,0.0299866753371361,0.0608924725093393,0.0887089267429954,0.1306526481058734,0.2195262616932541,0.5764244015860384,0.5348948040835629,0.5187282958908885,0.4747974327081583,0.4639441757962203,0.37306955118420354,0.47308685193260674,False,-1.0,False
10,10,200,0.7367225302428437,29.436409581232567,5704861,5704861,0.0473829248425158,0.0824482840160347,0.1051329734414212,0.1461141647447676,0.2129657497351819,0.05214632995132647,0.4043621520454216,0.43586663083065197,0.46208003277494075,0.4768568394170885,0.48001239004834867,0.4518356090232903,False,-1.0,False
10,15,50,0.7381276593876331,43.99065362538429,3817416,3817416,0.0492686676013303,0.090902589605115,0.1200461254419219,0.1718219863907941,0.2427836002154337,0.24752806023304968,0.3779705559750828,0.3671180641752373,0.3706498477490154,0.354602930470597,0.37535647119127424,0.36913957391224134,False,-1.0,False
10,15,100,0.7389969182161075,44.10926306836792,3807151,3807151,0.0490878875043306,0.0906859223603161,0.119829237138217,0.1716136291941139,0.2424429711351086,0.24866733205514424,0.3783055694200364,0.36690067624786005,0.3700343309327046,0.3536683317297348,0.37461638476475395,0.3687050586190179,False,-1.0,False
10,15,150,0.7391149787832219,44.13563674611209,3804876,3804876,0.049012635365778,0.0906202987955455,0.1197600132041096,0.1715425154459698,0.2423516561380712,0.24891999368631038,0.3789780232912809,0.3671523388289998,0.3701863442739141,0.35373988855608274,0.374669350324086,0.3689451890548727,False,-1.0,False
10,15,200,0.7392151680835614,44.14428025743593,3804131,3804131,0.048993843797703,0.0905962491827962,0.119734047013628,0.1715075006617805,0.2422787227884633,0.24900274675359976,0.3789913495267221,0.3671201121596008,0.3701211361623544,0.35368316388107995,0.3746987667900132,0.36892290570395414,False,-1.0,False
10,15,300,0.7392993288244223,44.1508957001084,3803561,3803561,0.0489812047184204,0.090592999560149,0.119738581818459,0.1715261040903511,0.2422650773840619,0.24906606562408934,0.3789636378016954,0.36696134771912353,0.36991025937972916,0.3534129093882902,0.37456124529191537,0.3687618799161508,False,-1.0,False
10,20,50,0.7351451102450582,60.6371644892061,2769434,2769434,0.0557081338641758,0.0997954816760392,0.1327097883538658,0.1846276170509931,0.2669068842225523,0.37265704857831894,0.304860023002659,0.3045555908531926,0.302140728870683,0.30175692517623937,0.29969406479196325,0.3026014665389475,False,-1.0,False
10,20,100,0.7369576697978601,61.00343613026127,2752806,2752806,0.0555048194460488,0.0995384346009126,0.1324579356482076,0.184295951113155,0.2664760974801711,0.37484093643976574,0.3034112698783286,0.3025894595128577,0.29966994054548285,0.2993315571524677,0.29719869844409863,0.3004401851066471,False,-1.0,False
10,20,150,0.7373991690425481,61.091273508029545,2748848,2748848,0.055477058025762,0.099487130608895,0.1324489386099195,0.1842444544041722,0.2663828629302165,0.37536204099373366,0.3027892798183583,0.3020227166013149,0.2987579538886526,0.29860500379704225,0.2965510381789108,0.2997451984568558,False,-1.0,False
10,20,200,0.7376894555492058,61.11521848072492,2747771,2747771,0.0554736912209933,0.0994478797541716,0.1324065942904266,0.1841885659321682,0.2663260511883996,0.375503922366846,0.3021962327497382,0.3016929512295125,0.2983741555692512,0.29822942178952005,0.2961099034170051,0.29932053295100547,False,-1.0,False
10,20,300,0.7377217306439479,61.14154179658544,2746588,2746588,0.0554269515486123,0.0994000556326613,0.1323773350790144,0.1841357349555157,0.2662448827417872,0.3756598099812123,0.30270365756681206,0.30199390178645913,0.29847694549437986,0.29840378059514355,0.296315862713061,0.2995788296311711,False,-1.0,False
10,30,50,0.7392274111200003,82.03967719683587,2046944,2046944,0.0421990049556802,0.0801844114934263,0.1156006221958197,0.1646859904325668,0.2524983585286163,0.47821233998825474,0.46299075072931944,0.4479766255942552,0.39458424187061464,0.3852809908127055,0.33985564229949505,0.406137650261278,False,-1.0,False
10,30,100,0.7427401043490102,82.92002269392044,2025212,2025212,0.0416129274367325,0.0793546552163427,0.1148373602368542,0.1637566832509386,0.2515874881247,0.48184711114388196,0.46255814598386846,0.4467423590244936,0.3914263034128139,0.38190912676212785,0.33527866244363036,0.4035829195253868,False,-1.0,False
10,30,150,0.743375920852681,83.11706133059066,2020411,2020411,0.0414351337425899,0.0791007374242171,0.1146123239281512,0.1635028714454633,0.2512147280924525,0.4826550626065382,0.4633666266616692,0.4473247457263983,0.3913694598235041,0.381695653692959,0.3351584376772201,0.40378298471635016,False,-1.0,False
10,30,200,0.7438631839480381,83.20012098727999,2018394,2018394,0.0412778674530344,0.0789290891669317,0.1144038279939397,0.1632297757524051,0.2509599216010352,0.4829950432349117,0.46424605858903734,0.4475928268131616,0.3915394139256302,0.38189637767124746,0.33496116435500717,0.40404716827081677,False,-1.0,False
10,30,300,0.7440399833539458,83.2654249704112,2016811,2016811,0.0412200250791968,0.0788199786692952,0.1142873576155623,0.1631169207228639,0.2508321305268565,0.48326209600207104,0.4645747938301678,0.4480538866985401,0.39184292838647283,0.38203302110387505,0.3350099705506143,0.40430292011393404,False,-1.0,False
15,5,50,0.6894904620842679,26.98335692406623,6223489,6223489,0.0487665359414951,0.0843568615610954,0.1080896905256842,0.1501929223302234,0.2175098244730568,0.0014644220543989512,0.4905202297798094,0.524308099408771,0.5478300173780732,0.5612157305673924,0.5677996465363406,0.5383347447340773,False,-1.0,False
15,5,100,0.6896288528111371,26.98830489712244,6222348,6222348,0.048730479233884,0.0842869926272204,0.1080100309400888,0.1501108584733608,0.2174193728798196,0.0015750518214535153,0.49066353627312215,0.5245482918979452,0.5479994104656638,0.561293602414295,0.5678052208413606,0.5384620123784774,False,-1.0,False
15,5,150,0.6896745985074341,26.988972860698333,6222194,6222194,0.0487226852778939,0.0842778286887229,0.1079990434242326,0.1501023593928444,0.2174080396721799,0.0015899837165625824,0.49065989944414984,0.5245194627477592,0.5479644914646278,0.5612329859870571,0.5677438126692271,0.5384241304625641,False,-1.0,False
15,5,200,0.6896779153612782,26.98921576474196,6222138,6222138,0.0487216773398468,0.0842760157360701,0.1079958368007909,0.1500967995245364,0.2174054963101107,0.0015954135125334202,0.49066511182337197,0.5245262945229516,0.5479762382306249,0.5612515096370387,0.5677452254608171,0.5384328759349609,False,-1.0,False
15,5,300,0.689681127499853,26.98939360797493,6222097,6222097,0.0487231234100014,0.0842781782411942,0.1079978341706984,0.150098913597779,0.2174053217106708,0.0015993889042570486,0.49064020645575007,0.5245024723157442,0.5479573811264494,0.5612346857602986,0.5677387972775568,0.5384147085871598,False,-1.0,False
15,10,50,0.7109131315915345,29.36339819613271,5719046,5719046,0.047267149101441,0.0821635286724394,0.1048229022812546,0.145725178639934,0.2124945314305917,0.05074862802882005,0.46222344871981386,0.49450831673974766,0.5203467478199346,0.5350897767450309,0.5380473347861041,0.5100431249621262,False,-1.0,False
15,10,100,0.7111904003937872,29.37642460172378,5716510,5716510,0.0471931300741186,0.0820610827235498,0.104697796382758,0.1455991505306559,0.2123584144871608,0.05099845804895749,0.4625325613026656,0.49469793777555277,0.5204817603478644,0.5350678247239167,0.5379048396419934,0.5101369847583985,False,-1.0,False
15,10,150,0.7112506455233375,29.379076500080306,5715994,5715994,0.0471784959886242,0.0820364751957402,0.1046710335945069,0.1455615593718258,0.2123102298567843,0.05104929372124901,0.462581809196954,0.49475737902936395,0.520508605767223,0.5351103779674742,0.5379372757438075,0.5101790895409646,False,-1.0,False
15,10,200,0.7112536516974745,29.379621329179297,5715888,5715888,0.0471791959534546,0.0820344975268934,0.1046668514148632,0.1455576106459748,0.212304194903749,0.051059736823396804,0.46256658061872563,0.4947661696544325,0.5205268118152122,0.5351221116128315,0.5379512629913155,0.5101865873385034,False,-1.0,False
15,10,300,0.7112708404312448,29.380310104318696,5715754,5715754,0.0471775027406707,0.0820357209215092,0.1046656311660718,0.1455550746235754,0.2123039235068549,0.05107293853703012,0.4625499377879786,0.4947190844430797,0.5204964601949156,0.5350962872429317,0.5379146061918212,0.5101552751721453,False,-1.0,False
15,15,50,0.7141191129192376,43.805398898152106,3833560,3833560,0.0488170264714782,0.0901900583269858,0.1191884305971473,0.1707676415655422,0.2415900625006521,0.24573879870627638,0.43604784504477534,0.42514550514605953,0.42822376666475154,0.411983100076702,0.43191484292316035,0.42666301197108975,False,-1.0,False
15,15,100,0.7149105125869812,43.93332900794972,3822397,3822397,0.0486626585359919,0.0899694615708415,0.1189811000793481,0.1705913854578684,0.2412049297862048,0.24697568482250357,0.4362264721069448,0.42512887426091417,0.42772185255279854,0.41106991138139226,0.431496602959316,0.42632874265227316,False,-1.0,False
15,15,150,0.7151674545171158,43.95787017804795,3820263,3820263,0.0485953453989947,0.0899100402249792,0.1189305553047002,0.1705052767309476,0.2411087927715971,0.24721230236134056,0.436497101087028,0.42502870574256957,0.42745954508888157,0.4109073352862898,0.43126234641095806,0.42623100672314534,False,-1.0,False
15,15,200,0.7152041180842973,43.96646721731235,3819516,3819516,0.0485867842941356,0.0898899232258746,0.1189077359539795,0.1704996130399768,0.2410857815492853,0.2472951421802112,0.4365228080960459,0.42510482144855094,0.42751458493718764,0.41085343110297845,0.4312605801554512,0.4262512451480428,False,-1.0,False
10,10,300,0.7367504413060982,29.436837857669484,5704778,5704778,0.0473774790184648,0.0824415954485871,0.1051276666681858,0.1461033190073303,0.2129521955105001,0.0521545103329538,0.4043684713942862,0.4358575656065138,0.4620504498816085,0.47684609570606973,0.4799975420484906,0.4518240249273938,False,-1.0,False
10,10,150,0.7367044426373958,29.43527961045244,5705080,5705080,0.0473863644331017,0.082453006793945,0.1051394546614596,0.1461202998029826,0.2129712466783989,0.052124745687135654,0.40435916415225076,0.4358694891076454,0.46208117928147396,0.47686794390849135,0.48003320969522756,0.4518421972290178,False,-1.0,False
15,20,50,0.7135530141599163,60.138542312766525,2792396,2792396,0.0549606860918007,0.0986432440098037,0.1313073074162833,0.1827903348951939,0.264693474707742,0.3696552017176407,0.3613119888822863,0.36071552527686473,0.35765909728397804,0.35748348066600943,0.35444362584896766,0.35832274359162125,False,-1.0,False
10,10,100,0.7366652264766701,29.43334493042185,5705455,5705455,0.0473986737254084,0.0824730017150253,0.1051625155224254,0.1461453994466699,0.2130007159814598,0.05208778672211513,0.40429268738264135,0.4357999027351803,0.46203028950704933,0.47683732378821175,0.48001855548025807,0.4517957517786682,False,-1.0,False
5,5,150,0.7638763064028121,27.053099141434195,6207445,6207445,0.0491786878498319,0.0849773135323792,0.1087867874785841,0.1503800678056752,0.2169607624392966,0.003020350506776532,0.3227864950228007,0.35685119065689963,0.3810628386805284,0.3977111301802735,0.4070332045736405,0.3730889718228285,False,-1.0,False
5,5,200,0.7638791815522287,27.05325167823617,6207410,6207410,0.0491750987932164,0.0849727986390459,0.1087822457353388,0.1503759216807009,0.2169566695288373,0.0030237455319111293,0.32282459170838784,0.3568799779193926,0.3810834615567956,0.39772406544216243,0.4070408621233129,0.37311059175001027,False,-1.0,False
5,5,300,0.7638873576605338,27.05340421675829,6207375,6207375,0.0491716707948206,0.0849700557804224,0.1087796371251938,0.1503720977063573,0.2169525765722225,0.003027140560388559,0.3228491067187976,0.35688340931299656,0.38108104093097517,0.39772391720927597,0.4070369298292549,0.37311488080026,False,-1.0,False
5,10,50,0.7801079518732549,29.49988370838842,5692586,5692586,0.0480314219231821,0.0834592573568497,0.106297911002135,0.1473163514789236,0.2143249131414088,0.05335640302473089,0.3014849647002593,0.3331552305914189,0.3603202073878974,0.3764257300777451,0.3805242200215284,0.3503820705557698,False,-1.0,False
5,10,100,0.7802710689101379,29.5108065595181,5690479,5690479,0.0479618675334712,0.0833843688729894,0.1062049433799861,0.1472023708373231,0.2142067477975052,0.053564165211038725,0.30198844787619045,0.3333803554024943,0.36051438690900156,0.3765975069515556,0.38057014827533336,0.35061016908291504,False,-1.0,False
5,10,150,0.7803080725454525,29.513036706713773,5690049,5690049,0.0479482689867872,0.0833671203885941,0.1061876620043166,0.1471894178767177,0.2141749570170661,0.053606567588716084,0.30207570525071403,0.33343344382539913,0.36053587162641376,0.3765766523769989,0.38059754878152097,0.35064384437220936,False,-1.0,False
5,10,200,0.7803129360754796,29.51378362204641,5689905,5689905,0.0479428039659713,0.0833613214983378,0.1061791014085472,0.1471811919531169,0.214168602111986,0.05362076760114304,0.30213265304922216,0.33346785829532405,0.3605759581646719,0.3766041542398299,0.3806085651273542,0.3506778377752805,False,-1.0,False
5,10,300,0.7803304056010938,29.514307522719587,5689804,5689804,0.0479357461170894,0.0833503227879202,0.1061716712913133,0.1471762471958612,0.2141606283801691,0.05363072737591909,0.30218173632727674,0.3335151053172512,0.36058178508856226,0.3765888828682653,0.38059753479636743,0.3506930088795446,False,-1.0,False
5,15,50,0.781398833529737,44.16527080944991,3802323,3802323,0.0503594776140796,0.0925102891048445,0.1219065292454112,0.1739092128680283,0.245065187781259,0.24920360304444558,0.2698734396771374,0.2600208490135116,0.2650192876742166,0.25031855770056965,0.2729755677666134,0.26364154036640974,False,-1.0,False
5,15,100,0.7819835796951422,44.28482502113628,3792058,3792058,0.0502125758624999,0.0923340307558586,0.121728887058162,0.1737323110564237,0.2447312251025696,0.250344710872259,0.27041156521077314,0.2601116064211048,0.2647933016147606,0.24986018910732488,0.2728348278293473,0.26360229803666213,False,-1.0,False
5,15,150,0.7820694552413433,44.30820565495453,3790057,3790057,0.0501514884868486,0.0920706469586077,0.1214140051191842,0.1735021399414309,0.2445092514439756,0.2505672984369828,0.2709792243740021,0.26196991809953435,0.26647116815778726,0.2507395068390039,0.27340329184751894,0.2647126218635693,False,-1.0,False
5,15,200,0.7821628836043075,44.3163672272804,3789359,3789359,0.0501253642106752,0.0920432716984587,0.121379631753022,0.1734789445919481,0.2444772321651234,0.25064495396381736,0.27109801025804015,0.26197830847080766,0.26647055329671016,0.25064276923075046,0.27330810394525173,0.264699549040312,False,-1.0,False
5,15,300,0.7821709556788083,44.32206340039991,3788872,3788872,0.0501518657795776,0.0922419654187314,0.1215712750391145,0.1736989267518142,0.2446546096041249,0.250699138286685,0.27075263844700903,0.2604171281457329,0.26531744904712357,0.2496052808025651,0.2726861639676128,0.26375573208200864,False,-1.0,False
