Anzahl_Slots,Max_Domains,Max_Events,Mean_Cosine_Prev_Pseudonym,Avg_Utility_ThirdParty,Total_Resets,Total_Segments,kNN_Accuracy_k1,kNN_Accuracy_k3,kNN_Accuracy_k5,kNN_Accuracy_k10,kNN_Accuracy_k20
10,15,200,0.4987028616627797,267.43995540868735,627925,627925,0.01985746705418641,0.03995381614046264,0.05198232272962535,0.07556634948441295,0.10898276068001751
10,15,450,0.4990897860832714,268.71522133947786,624945,624945,0.019604925233420542,0.03939546680107849,0.05134371824720575,0.07443855059245214,0.10754226371920729
10,15,700,0.49927427994004214,268.5746906946097,625272,625272,0.019378766360879745,0.039021417878939084,0.05108976573395258,0.07418051663915864,0.10711338425517215
10,15,800,0.49904844255756425,268.53002673591567,625376,625376,0.019306785038121065,0.038946169984137545,0.05107647239420764,0.07406264391342168,0.10702361459346058
10,20,50,0.4764107842515851,247.0452701897573,679763,679763,0.02551036169959236,0.048171200845000386,0.06165384111815442,0.08698767070287733,0.12398438867664172
10,20,100,0.49286427729366566,263.8655785151886,636431,636431,0.021848401476358,0.04322228175560273,0.05574367056287327,0.07965828188758875,0.11387723099597599
10,20,200,0.4985236033058644,267.44847389334376,627905,627905,0.019880395919764933,0.039985348102021805,0.05195212651595384,0.07557034901776542,0.10892093549183396
10,20,450,0.4992104332548492,268.8150142545457,624713,624713,0.019609004454845664,0.039405294911423326,0.05139960269755872,0.07450301178301076,0.10757900027692717
10,20,700,0.4993364404080252,268.5416207589682,625349,625349,0.01937638022927997,0.03901501401617337,0.05111705623579793,0.07415219341519695,0.1071465693556718
10,20,800,0.4991237694504579,268.5291679592183,625378,625378,0.01930992135956174,0.03894924349753269,0.05110349260767088,0.0740608080233075,0.10703126748942239
10,30,50,0.4764107842515851,247.0452701897573,679763,679763,0.02551036169959236,0.048171200845000386,0.06165384111815442,0.08698767070287733,0.12398438867664172
10,30,100,0.4928944942483791,263.88009038397473,636396,636396,0.021844889031357832,0.04321365941960666,0.055754593052124775,0.07965166342968844,0.11389920741173734
10,30,200,0.4984905110590686,267.4731805678772,627847,627847,0.019885417944180667,0.03998585642680462,0.05195851855627247,0.0755582172089697,0.10889754988078305
10,30,450,0.49925182348823166,268.7750021606707,624806,624806,0.019596482748245055,0.03940103007973675,0.05139195206192002,0.07445831186000135,0.10754538208659968
10,30,700,0.499379342858479,268.56652982371406,625291,625291,0.01937497900977305,0.03900903739219019,0.05110740439251484,0.07415427377013263,0.10710533175753369
10,30,800,0.49920438039676446,268.5167163143361,625407,625407,0.01931062492105141,0.03894903638750446,0.05108993023742939,0.07402539466299546,0.10701990863549657
10,45,50,0.4764107842515851,247.0452701897573,679763,679763,0.02551036169959236,0.048171200845000386,0.06165384111815442,0.08698767070287733,0.12398438867664172
10,45,100,0.4928944942483791,263.88009038397473,636396,636396,0.021844889031357832,0.04321365941960666,0.055754593052124775,0.07965166342968844,0.11389920741173734
10,45,200,0.49848790901788836,267.4706244933129,627853,627853,0.019885227911628996,0.03998706703639228,0.05195642929156984,0.07555590241664849,0.10889650921473656
10,45,450,0.4992484696356402,268.7750021606707,624806,624806,0.01959808324503926,0.039402630576530956,0.05139195206192002,0.07445511086641293,0.10753898009942287
10,45,700,0.499379342858479,268.56652982371406,625291,625291,0.01937497900977305,0.03900903739219019,0.05110740439251484,0.07415427377013263,0.10710533175753369
10,45,800,0.49920438039676446,268.5167163143361,625407,625407,0.01931062492105141,0.03894903638750446,0.05108993023742939,0.07402539466299546,0.10701990863549657
10,50,50,0.4764107842515851,247.0452701897573,679763,679763,0.02551036169959236,0.048171200845000386,0.06165384111815442,0.08698767070287733,0.12398438867664172
10,50,100,0.4928944942483791,263.88009038397473,636396,636396,0.021844889031357832,0.04321365941960666,0.055754593052124775,0.07965166342968844,0.11389920741173734
10,50,200,0.49848790901788836,267.4706244933129,627853,627853,0.019885227911628996,0.03998706703639228,0.05195642929156984,0.07555590241664849,0.10889650921473656
10,50,450,0.4992484696356402,268.7750021606707,624806,624806,0.01959808324503926,0.039402630576530956,0.05139195206192002,0.07445511086641293,0.10753898009942287
10,50,700,0.499379342858479,268.56652982371406,625291,625291,0.01937497900977305,0.03900903739219019,0.05110740439251484,0.07415427377013263,0.10710533175753369
10,50,800,0.49920438039676446,268.5167163143361,625407,625407,0.01931062492105141,0.03894903638750446,0.05108993023742939,0.07402539466299546,0.10701990863549657
10,55,50,0.4764107842515851,247.0452701897573,679763,679763,0.02551036169959236,0.048171200845000386,0.06165384111815442,0.08698767070287733,0.12398438867664172
10,55,100,0.4928944942483791,263.88009038397473,636396,636396,0.021844889031357832,0.04321365941960666,0.055754593052124775,0.07965166342968844,0.11389920741173734
10,55,200,0.49848790901788836,267.4706244933129,627853,627853,0.019885227911628996,0.03998706703639228,0.05195642929156984,0.07555590241664849,0.10889650921473656
10,55,450,0.4992484696356402,268.7750021606707,624806,624806,0.01959808324503926,0.039402630576530956,0.05139195206192002,0.07445511086641293,0.10753898009942287
10,55,700,0.499379342858479,268.56652982371406,625291,625291,0.01937497900977305,0.03900903739219019,0.05110740439251484,0.07415427377013263,0.10710533175753369
10,55,800,0.49920438039676446,268.5167163143361,625407,625407,0.01931062492105141,0.03894903638750446,0.05108993023742939,0.07402539466299546,0.10701990863549657
10,60,50,0.4764107842515851,247.0452701897573,679763,679763,0.02551036169959236,0.048171200845000386,0.06165384111815442,0.08698767070287733,0.12398438867664172
10,60,100,0.4928944942483791,263.88009038397473,636396,636396,0.021844889031357832,0.04321365941960666,0.055754593052124775,0.07965166342968844,0.11389920741173734
10,60,200,0.49848790901788836,267.4706244933129,627853,627853,0.019885227911628996,0.03998706703639228,0.05195642929156984,0.07555590241664849,0.10889650921473656
10,60,450,0.4992484696356402,268.7750021606707,624806,624806,0.01959808324503926,0.039402630576530956,0.05139195206192002,0.07445511086641293,0.10753898009942287
10,60,700,0.499379342858479,268.56652982371406,625291,625291,0.01937497900977305,0.03900903739219019,0.05110740439251484,0.07415427377013263,0.10710533175753369
10,60,800,0.49920438039676446,268.5167163143361,625407,625407,0.01931062492105141,0.03894903638750446,0.05108993023742939,0.07402539466299546,0.10701990863549657
10,75,50,0.4764107842515851,247.0452701897573,679763,679763,0.02551036169959236,0.048171200845000386,0.06165384111815442,0.08698767070287733,0.12398438867664172
10,75,100,0.4928944942483791,263.88009038397473,636396,636396,0.021844889031357832,0.04321365941960666,0.055754593052124775,0.07965166342968844,0.11389920741173734
10,75,200,0.49848790901788836,267.4706244933129,627853,627853,0.019885227911628996,0.03998706703639228,0.05195642929156984,0.07555590241664849,0.10889650921473656
10,75,450,0.4992484696356402,268.7750021606707,624806,624806,0.01959808324503926,0.039402630576530956,0.05139195206192002,0.07445511086641293,0.10753898009942287
10,75,700,0.499379342858479,268.56652982371406,625291,625291,0.01937497900977305,0.03900903739219019,0.05110740439251484,0.07415427377013263,0.10710533175753369
10,75,800,0.49920438039676446,268.5167163143361,625407,625407,0.01931062492105141,0.03894903638750446,0.05108993023742939,0.07402539466299546,0.10701990863549657
10,90,50,0.4764107842515851,247.0452701897573,679763,679763,0.02551036169959236,0.048171200845000386,0.06165384111815442,0.08698767070287733,0.12398438867664172
10,90,100,0.4928944942483791,263.88009038397473,636396,636396,0.021844889031357832,0.04321365941960666,0.055754593052124775,0.07965166342968844,0.11389920741173734
10,90,200,0.49848790901788836,267.4706244933129,627853,627853,0.019885227911628996,0.03998706703639228,0.05195642929156984,0.07555590241664849,0.10889650921473656
10,90,450,0.4992484696356402,268.7750021606707,624806,624806,0.01959808324503926,0.039402630576530956,0.05139195206192002,0.07445511086641293,0.10753898009942287
10,90,700,0.499379342858479,268.56652982371406,625291,625291,0.01937497900977305,0.03900903739219019,0.05110740439251484,0.07415427377013263,0.10710533175753369
