Anzahl_Slots,Max_Domains,Max_Events,Max_Days,Session_Timeout,Mean_Cosine_Prev_Pseudonym,Avg_Utility_ThirdParty,Total_Resets,Total_Segments,Total_Segments_Rotation,Rotation_Threshold,Session_Gap,End_Of_Stream,kNN_Accuracy_k1_Segments,kNN_Accuracy_k1_Rotation,kNN_Accuracy_k3_Segments,kNN_Accuracy_k3_Rotation,kNN_Accuracy_k5_Segments,kNN_Accuracy_k5_Rotation,kNN_Accuracy_k10_Segments,kNN_Accuracy_k10_Rotation,kNN_Accuracy_k20_Segments,kNN_Accuracy_k20_Rotation
50,10,200,20,30,0.47221992924873407,91.76122937298538,581573,1372472,581573,0.4237412493661073,0.5482071765398493,0.02805157409404345,0.026842806264900123,0.0451258913326444,0.0512141595602679,0.08370058444941564,0.0689274535291066,0.11266513404164223,0.1006373900524018,0.164051632383209,0.15424358383996176,0.2555620704537522
50,10,200,20,60,0.4772315127496981,101.4620084592145,581573,1241250,581573,0.46853816717019137,0.5004447129909365,0.031017119838872106,0.027549647532729104,0.045308155639962655,0.052281973816717016,0.08402728462291062,0.07036858006042296,0.11302450423248672,0.10311460221550856,0.16443163626922158,0.15846525679758308,0.2558475032369109
50,10,450,7,30,0.36622116230853746,113.09963009495038,295702,1113529,295702,0.26555392809706796,0.694937446622405,0.039508625280527045,0.021356426280770415,0.04235006865019513,0.041681896026057694,0.07900521470940339,0.056140432804174835,0.10633340322351556,0.0821217947624175,0.1544561754739569,0.124320965147742,0.23913264029326822
50,10,450,7,60,0.37013441865194485,128.27496371442103,295702,981795,295702,0.30118507427721675,0.6540051640108169,0.04480976171196635,0.02132115156422675,0.04252592136678142,0.041440422898874,0.07926899378428283,0.05582224395113033,0.10656674625129353,0.08215156931946078,0.15477406307701672,0.1247490565749469,0.2393930375851364
50,10,450,20,30,0.39671305617791025,115.4843430059558,263149,1090535,263149,0.24130266337164785,0.7153388015973811,0.043358535030971035,0.021496788273645505,0.04618676111252561,0.04199406713218741,0.08616791247544167,0.05658690459269991,0.11607492333240864,0.08268877202474015,0.16807968109322094,0.1251532504688066,0.2601757939418352
50,10,450,20,60,0.40094658424518215,131.41252397339605,263149,958354,263149,0.27458433939859384,0.6760768985155798,0.049338762085826326,0.02147953678911968,0.04638056766318702,0.041769534013527364,0.08649852365009937,0.05631426383152781,0.1163751334795116,0.08274186782754599,0.16850529547898718,0.12576772257433058,0.26051780550182596
50,10,700,7,30,0.3078227838673914,121.29648842316138,214188,1038280,214188,0.20629117386446816,0.7488076434102554,0.04490118272527642,0.018915899372038372,0.038554914374288006,0.03746388257502793,0.07215623657721254,0.05055861617290134,0.09737707061086522,0.07434410756250723,0.142678394681308,0.11239550025041414,0.22211795245298524
50,10,700,7,60,0.3110285640819299,138.89684950270978,214188,906714,214188,0.23622443240095553,0.712359134192259,0.05141643340678538,0.018482123359736365,0.03874633499542458,0.03644589142772694,0.07243636431546119,0.04926139885344221,0.09762451677965152,0.07301861446939167,0.14296786001083162,0.11086516806843172,0.2224914561039834
50,10,700,20,30,0.35512263318317133,124.51280129713483,174769,1011460,174769,0.17278883989480553,0.776666403021375,0.050544757083819426,0.0191742629466316,0.04547145088659888,0.03778399541257193,0.08420257597171123,0.05102426195796176,0.11355560768786227,0.07483340913135468,0.16522380971453748,0.11310877345619204,0.2570078217532858
50,10,700,20,60,0.35891956477099707,143.2122625632255,174769,879392,174769,0.19873844656307996,0.7431259324624286,0.058135620974491466,0.018774334995087516,0.045763264652198044,0.03681634583894327,0.08453444260709851,0.04977416214839343,0.11387603064616722,0.07359744004948873,0.16565866944366564,0.11166010152468979,0.25751134354490784
50,50,200,7,30,0.4617400745842045,90.79366994978004,601174,1387098,601174,0.43340412861960725,0.5400880110850135,0.026507860295379274,0.026745046132284813,0.04400888927332187,0.05102523397770021,0.08176334971239607,0.06872333461658801,0.11007129383506273,0.10039232988584801,0.16041445571498436,0.15381393383884917,0.24996423664363396
50,50,200,7,60,0.4666472101054475,100.24445725074543,601174,1256326,601174,0.47851751854216185,0.49221539632229216,0.029267085135546028,0.027395755560260634,0.044168576818026065,0.05203824485046079,0.08208937844950048,0.07011953903684234,0.1104555419895072,0.10277189200892126,0.16081533798866884,0.15789293543236388,0.25026198737803035
50,50,200,20,30,0.47235731353233423,91.79186072445324,581283,1372014,581283,0.42367133279981106,0.5482655424798872,0.028063124720301688,0.026864157362825745,0.04513120115331087,0.05122834023559526,0.08369589339443954,0.0689482760379996,0.11265768997201019,0.10069576549510428,0.16405950285833235,0.15429580164633888,0.25561559515760823
50,50,200,20,60,0.4774466444341786,101.49684242084292,581283,1240824,581283,0.4684653101487399,0.5005045034589918,0.031030186392268365,0.027569582793369567,0.04531355639163712,0.052291058200034816,0.084015875227729,0.0703838739418322,0.11302068011622567,0.10316370411919822,0.1644431369917923,0.15851724338020542,0.2559097720043421
50,50,450,7,30,0.366611595281106,113.1347837687065,295413,1113183,295413,0.2653768517844775,0.6951282942696754,0.03949485394584718,0.02135497936996882,0.04237457390162248,0.04168227506169246,0.07909604519774012,0.056157882396694885,0.10640019227319042,0.08215540481663841,0.15462081898900862,0.12433804684404991,0.23939366243191734
50,50,450,7,60,0.3704976131812983,128.3071125333529,295413,981549,295413,0.30096612599065353,0.6542424270209638,0.044791446988382645,0.021316307183849203,0.04253367319650794,0.04144469608751066,0.07934315686851967,0.05584030955153538,0.10665068903535051,0.08216706450722276,0.1549457877615406,0.12475994575920306,0.23965431446821908
50,50,450,20,30,0.3981044723706325,115.55353515334687,262466,1089882,262466,0.24082056589612452,0.7157499619224833,0.04342947218139211,0.021499575183368473,0.046215509818414574,0.042001794689700354,0.08627784170140132,0.05657860208719843,0.11615980736552543,0.0827071187523053,0.16829608406422164,0.12515575080605057,0.2605670829745567
50,50,450,20,60,0.40226399123253354,131.51215085607356,262466,957628,262466,0.27407928757304506,0.6764933773866261,0.04942733504032881,0.02149268818372061,0.04644030083896581,0.041804333206631385,0.08664360336195927,0.05631205436766678,0.11648365883581112,0.08276804771790298,0.16873423605343169,0.12578892847744635,0.2608909344448424
50,50,700,7,30,0.3082726659562608,121.35352556196231,213829,1037792,213829,0.20604225124109649,0.7490190712589806,0.04493867749992291,0.018909376830810027,0.03851675871841518,0.037472826924855845,0.07221658427996203,0.05056890012642225,0.09743767215859402,0.07430197958743177,0.14267943076009335,0.11235970213684437,0.22229445023827452
50,50,700,7,60,0.31149762206420495,138.97103163656024,213829,906230,213829,0.23595444864990123,0.7125828983812057,0.05146265296889311,0.018466614435628925,0.038717853986129105,0.03644108007900864,0.07246912252313764,0.04926012160268364,0.09767150386523811,0.07297816227668473,0.14294599890566762,0.11082616995685422,0.22258907818864607
50,50,700,20,30,0.3571076720894029,124.68970372020495,173808,1010025,173808,0.17208286923591,0.777240167322591,0.050676963441498975,0.019214375881785106,0.04567108533554267,0.03785351847726542,0.08482923685906288,0.0511007153288285,0.11426976894044003,0.07492685824608301,0.1662063886587499,0.11322393010074008,0.25833103194329377
50,50,700,20,60,0.3608112281002067,143.45058780245827,173808,877931,173808,0.19797455608698178,0.7437235955900863,0.05830184832293198,0.01879077057308604,0.04587821043910522,0.036876474347072835,0.08505937586302126,0.0498558542755638,0.11447114056890362,0.07370283086028401,0.1665631041148854,0.11180947022032484,0.25880281690140844
50,100,200,7,30,0.4617400745842045,90.79366994978004,601174,1387098,601174,0.43340412861960725,0.5400880110850135,0.026507860295379274,0.026745046132284813,0.04400888927332187,0.05102523397770021,0.08176334971239607,0.06872333461658801,0.11007129383506273,0.10039232988584801,0.16041445571498436,0.15381393383884917,0.24996423664363396
50,100,200,7,60,0.4666472101054475,100.24445725074543,601174,1256326,601174,0.47851751854216185,0.49221539632229216,0.029267085135546028,0.027395755560260634,0.044168576818026065,0.05203824485046079,0.08208937844950048,0.07011953903684234,0.1104555419895072,0.10277189200892126,0.16081533798866884,0.15789293543236388,0.25026198737803035
50,100,200,20,30,0.47235731353233423,91.79186072445324,581283,1372014,581283,0.42367133279981106,0.5482655424798872,0.028063124720301688,0.026864157362825745,0.04513120115331087,0.05122834023559526,0.08369589339443954,0.0689482760379996,0.11265768997201019,0.10069576549510428,0.16405950285833235,0.15429580164633888,0.25561559515760823
50,100,200,20,60,0.4774466444341786,101.49684242084292,581283,1240824,581283,0.4684653101487399,0.5005045034589918,0.031030186392268365,0.027569582793369567,0.04531355639163712,0.052291058200034816,0.084015875227729,0.0703838739418322,0.11302068011622567,0.10316370411919822,0.1644431369917923,0.15851724338020542,0.2559097720043421
50,100,450,7,30,0.366611595281106,113.1347837687065,295413,1113183,295413,0.2653768517844775,0.6951282942696754,0.03949485394584718,0.02135497936996882,0.04237457390162248,0.04168227506169246,0.07909604519774012,0.056157882396694885,0.10640019227319042,0.08215540481663841,0.15462081898900862,0.12433804684404991,0.23939366243191734
50,100,450,7,60,0.3704976131812983,128.3071125333529,295413,981549,295413,0.30096612599065353,0.6542424270209638,0.044791446988382645,0.021316307183849203,0.04253367319650794,0.04144469608751066,0.07934315686851967,0.05584030955153538,0.10665068903535051,0.08216706450722276,0.1549457877615406,0.12475994575920306,0.23965431446821908
50,100,450,20,30,0.3981044723706325,115.55353515334687,262466,1089882,262466,0.24082056589612452,0.7157499619224833,0.04342947218139211,0.021499575183368473,0.046215509818414574,0.042001794689700354,0.08627784170140132,0.05657860208719843,0.11615980736552543,0.0827071187523053,0.16829608406422164,0.12515575080605057,0.2605670829745567
50,100,450,20,60,0.40226399123253354,131.51215085607356,262466,957628,262466,0.27407928757304506,0.6764933773866261,0.04942733504032881,0.02149268818372061,0.04644030083896581,0.041804333206631385,0.08664360336195927,0.05631205436766678,0.11648365883581112,0.08276804771790298,0.16873423605343169,0.12578892847744635,0.2608909344448424
50,100,700,7,30,0.3082726659562608,121.35352556196231,213829,1037792,213829,0.20604225124109649,0.7490190712589806,0.04493867749992291,0.018909376830810027,0.03851675871841518,0.037472826924855845,0.07221658427996203,0.05056890012642225,0.09743767215859402,0.07430197958743177,0.14267943076009335,0.11235970213684437,0.22229445023827452
50,100,700,7,60,0.31149762206420495,138.97103163656024,213829,906230,213829,0.23595444864990123,0.7125828983812057,0.05146265296889311,0.018466614435628925,0.038717853986129105,0.03644108007900864,0.07246912252313764,0.04926012160268364,0.09767150386523811,0.07297816227668473,0.14294599890566762,0.11082616995685422,0.22258907818864607
50,100,700,20,30,0.3571076720894029,124.68970372020495,173808,1010025,173808,0.17208286923591,0.777240167322591,0.050676963441498975,0.019214375881785106,0.04567108533554267,0.03785351847726542,0.08482923685906288,0.0511007153288285,0.11426976894044003,0.07492685824608301,0.1662063886587499,0.11322393010074008,0.25833103194329377
50,100,700,20,60,0.3608112281002067,143.45058780245827,173808,877931,173808,0.19797455608698178,0.7437235955900863,0.05830184832293198,0.01879077057308604,0.04587821043910522,0.036876474347072835,0.08505937586302126,0.0498558542755638,0.11447114056890362,0.07370283086028401,0.1665631041148854,0.11180947022032484,0.25880281690140844
80,10,200,7,30,0.450500105440493,88.08704227893733,610561,1429719,610561,0.42704965101533937,0.5382687087462641,0.0346816402383965,0.025753312364177855,0.04283601474709325,0.049576175458254386,0.08023440737289149,0.06655014027231924,0.10756828556032895,0.0973198229861952,0.15713090092554224,0.1496098184328529,0.24565440635743194
80,10,200,7,60,0.4537976972382982,96.57887177159053,610561,1304009,610561,0.46821839419819955,0.4937565614961246,0.038025044305675805,0.02622681285175179,0.04295393908225386,0.05021437735475752,0.08041129387563241,0.06744048545677216,0.10777629098484837,0.09896327402648294,0.15737821446178188,0.15257333346625676,0.24579526042442934
80,10,200,20,30,0.466400393547288,89.38874823532417,581526,1408899,581526,0.41275208513882117,0.5498705017180082,0.03737741314317066,0.02590604436513902,0.04435743199788143,0.04983607767483687,0.082885373998755,0.06686355799812478,0.11111626995181642,0.09774086006165097,0.16199447660121818,0.15023859055901098,0.25338333969590354
80,10,200,20,60,0.46968344883141666,98.18161534611552,581526,1282722,581526,0.4533531037902211,0.5055927940738523,0.04105410213592657,0.02635801054320422,0.04446748726626153,0.0504778120278595,0.08310720414908362,0.06778085976540513,0.11136561391924008,0.09943463977385592,0.16226273631789465,0.15334577562402454,0.25354842259847366
80,10,450,7,30,0.35088214548119234,109.0738471611636,307548,1154628,307548,0.26636111370935056,0.6820646996262,0.0515741866644495,0.020455072975884874,0.04002627232171889,0.04032207776010975,0.07557194324138021,0.0541611670598669,0.10131101486597215,0.07935542876147123,0.14794763744196027,0.12060767623858074,0.23025999193621807
80,10,450,7,60,0.35334093903555763,122.6027172421044,307548,1027218,307548,0.29939895913038905,0.6426298993981804,0.0579711414714306,0.020234263807682496,0.04011406349577952,0.03970530111427175,0.07568899814012772,0.05340346450315318,0.10150285483891945,0.07868047483591603,0.14811671674015114,0.12007869799789334,0.2304160651345481
80,10,450,20,30,0.3926408029830972,112.1188298450061,263742,1123270,263742,0.23479840109679775,0.7077657197290055,0.05743587917419676,0.020670898359254675,0.04497577177696385,0.04066965199818388,0.08453336973254165,0.054712580234493935,0.11363377846531839,0.08006890596205721,0.16496803694519643,0.12153444852973906,0.25647033843680567
80,10,450,20,60,0.3953701169249888,126.54205819701781,263742,995240,263742,0.2650034162614043,0.6701720188095334,0.06482456492906234,0.02047546320485511,0.04510089405555429,0.04006973192395804,0.08470778260572832,0.05400606888790643,0.11386506510150071,0.07954161810216631,0.16525619734437444,0.12123105984486154,0.2567471240833845
80,10,700,7,30,0.2930527376443247,116.55440744898536,227298,1080523,227298,0.21035924270006284,0.7312144211645657,0.05842633613537148,0.018209700302538677,0.03610238541474188,0.036223199321069516,0.06799883852915556,0.04872640378779535,0.0914394319351688,0.07159958649653918,0.13418507861925755,0.10864553554158496,0.20994905366523242
80,10,700,7,60,0.29510932979500054,132.17882279349874,227298,952798,227298,0.23855843526119913,0.695183029351447,0.06625853538735388,0.017632278825102488,0.03625196878107154,0.03495914139198445,0.06819681651400364,0.047087630326679945,0.0916682064954377,0.06979548655643694,0.13444464975494724,0.10638876236096213,0.21019542626859894
80,10,700,20,30,0.3522167301339328,120.54450747877257,176472,1044757,176472,0.16891200537541265,0.7646792507731462,0.06640874385144105,0.01842533718367046,0.04380298290947006,0.03664488488710772,0.08217167595992565,0.04933491711469749,0.1104027834443991,0.07242258247611645,0.16089237952763044,0.10984755306736399,0.25224398204814363
80,10,700,20,60,0.35445060343966184,137.40462227827717,176472,916561,176472,0.1925371033679155,0.7317658071857738,0.07569708944631072,0.017851512337967685,0.043972981549480934,0.03536589490497632,0.08237000770660502,0.04768476948070014,0.11058978194841108,0.0705975925224835,0.16101137857563805,0.10758149212109178,0.2523913142028197
80,50,200,7,30,0.4505942506884134,88.08457789039971,610523,1429759,610523,0.4270111256512461,0.5383061061339708,0.03468276821478305,0.025754690126098174,0.042828853294634275,0.049565696036884536,0.08020009074187213,0.0665419836489926,0.10754549787641088,0.09731849913167184,0.15711119810392074,0.1495853496987954,0.24561400635193104
80,50,200,7,60,0.4539324949853857,96.57946427955193,610523,1304001,610523,0.46819212561953555,0.4937802961807545,0.03802757819970997,0.026232341846363614,0.0429516987893986,0.05021545228876358,0.08039500559356486,0.06744013233118687,0.1077617059471961,0.09895544558631474,0.15736835467296073,0.15253976032226968,0.24575650712585767
80,50,200,20,30,0.46645016193694977,89.40448556810736,581395,1408651,581395,0.41273175541706214,0.549898448941576,0.03736979564136184,0.025917704243279563,0.044370866622519975,0.04983846247225182,0.08287480972488584,0.06686823066891658,0.111115506669304,0.09774812923854098,0.16201377720826632,0.15027284969804444,0.2534473120683872
80,50,200,20,60,0.46975760678996337,98.19853395825812,581395,1282501,581395,0.4533290812248879,0.5056253367443768,0.04104558203073526,0.026372688988156735,0.04449298669579202,0.05048495088892718,0.08310872986523792,0.06778630192101215,0.11136318681791209,0.09944319731524576,0.16228037736822643,0.15339481216778778,0.2536124321674593
